PREMIUM_TXN_ID,POLICY_ID,CUSTOMER_ID,DUE_DATE,PAID_DATE,PREMIUM_AMOUNT,PAYMENT_STATUS,PAYMENT_METHOD,PAYMENT_DELAY_DAYS,CHANNEL_COST
PRM000068901,POL000027999,CUST00067233,2026-07-24,,20850,Failed,Credit Card,,673.83
PRM000068902,POL000018027,CUST00010378,2025-10-27,2025-11-11,29662,Paid,Auto Debit,15,649.63
PRM000068903,POL000055939,CUST00016712,2025-09-04,2025-09-10,1352,Paid,UPI,6,32.89
PRM000068904,POL000146603,CUST00058216,2026-04-27,2026-05-02,70697,Paid,Auto Debit,5,1647.03
PRM000068905,POL000144872,CUST00010161,2026-04-26,2026-04-26,946,Paid,Auto Debit,0,16.56
PRM000068906,POL000070590,CUST00043649,2025-04-09,2025-04-09,14791,Paid,Debit Card,0,187.56
PRM000068907,POL000053907,CUST00019425,2026-05-04,2026-05-31,13646,Paid,Auto Debit,27,224.07
PRM000068908,POL000038339,CUST00024409,2025-08-08,2025-08-08,30378,Paid,Credit Card,0,879.42
PRM000068909,POL000104803,CUST00071936,2025-08-01,2025-08-16,27913,Paid,UPI,15,879.15
PRM000068910,POL000030668,CUST00009761,2026-02-19,2026-03-11,25330,Paid,Net Banking,20,653.35
PRM000068911,POL000118948,CUST00060523,2025-11-19,2025-11-19,2313,Paid,Auto Debit,0,75.69
PRM000068912,POL000108601,CUST00040442,2026-04-03,2026-04-03,9306,Paid,Cheque,0,126.85
PRM000068913,POL000099897,CUST00089644,2026-02-26,,12545,Overdue,Auto Debit,,165.7
PRM000068914,POL000014027,CUST00052343,2025-03-29,,12029,Pending,Credit Card,,155.57
PRM000068915,POL000114836,CUST00010686,2026-05-23,2026-06-05,1223,Paid,Debit Card,13,43.93
PRM000068916,POL000080726,CUST00091699,2026-02-28,2026-03-03,1548,Paid,Cheque,3,35.53
PRM000068917,POL000127368,CUST00006643,2026-07-30,2026-07-30,30182,Paid,Net Banking,0,686.6
PRM000068918,POL000133282,CUST00058679,2025-02-02,2025-02-12,6973,Paid,UPI,10,307.28
PRM000068919,POL000145895,CUST00094667,2026-06-18,2026-06-27,716,Paid,Net Banking,9,34.39
PRM000068920,POL000065960,CUST00069206,2026-04-04,2026-04-04,5718,Paid,Auto Debit,0,154.17
PRM000068921,POL000046695,CUST00065742,2025-12-08,2025-12-08,5747,Paid,Cheque,0,256.3
PRM000068922,POL000131908,CUST00091015,2025-02-15,2025-02-20,21843,Paid,Cheque,5,528.98
PRM000068923,POL000010627,CUST00002937,2025-03-13,2025-03-13,1229,Paid,Net Banking,0,43.86
PRM000068924,POL000012844,CUST00089824,2025-07-22,2025-07-29,19857,Paid,Cheque,7,660.19
PRM000068925,POL000034593,CUST00051654,2025-07-23,2025-07-23,8343,Paid,Cheque,0,322.33
PRM000068926,POL000124752,CUST00090134,2026-06-07,2026-06-14,1170,Paid,Credit Card,7,46.3
PRM000068927,POL000055812,CUST00090620,2025-04-19,2025-05-05,620,Paid,Credit Card,16,16.46
PRM000068928,POL000065157,CUST00092824,2025-12-12,2026-01-19,36334,Paid,Auto Debit,38,416.49
PRM000068929,POL000075953,CUST00025459,2025-12-25,2025-12-25,47818,Paid,Cheque,0,1855.53
PRM000068930,POL000011498,CUST00032154,2025-10-19,2025-10-20,14549,Paid,Auto Debit,1,676.56
PRM000068931,POL000096456,CUST00034630,2026-06-01,2026-06-20,17410,Paid,UPI,19,325.13
PRM000068932,POL000145461,CUST00069522,2025-10-22,2025-10-22,1979,Paid,Net Banking,0,98.45
PRM000068933,POL000043357,CUST00098820,2025-07-16,2025-07-30,3063,Paid,Credit Card,14,147.84
PRM000068934,POL000042106,CUST00074648,2025-01-20,2025-01-20,26307,Paid,Debit Card,0,1309.53
PRM000068935,POL000015021,CUST00049332,2025-01-05,2025-01-05,43555,Paid,Net Banking,0,1764.64
PRM000068936,POL000001216,CUST00056124,2026-01-01,,6003,Overdue,Credit Card,,294.84
PRM000068937,POL000149389,CUST00096934,2025-06-26,2025-06-28,6855,Paid,UPI,2,159.5
PRM000068938,POL000096176,CUST00067508,2026-01-06,2026-01-07,1351,Paid,Credit Card,1,15.02
PRM000068939,POL000126629,CUST00086737,2025-02-01,2025-02-14,4100,Paid,Cheque,13,170.48
PRM000068940,POL000137954,CUST00024616,2026-07-21,2026-08-10,23356,Paid,Cheque,20,439.1
PRM000068941,POL000038338,CUST00048664,2025-07-21,2025-07-21,2019,Paid,UPI,0,52.39
PRM000068942,POL000037802,CUST00073443,2025-05-08,2025-05-26,774,Paid,Cheque,18,24.4
PRM000068943,POL000126901,CUST00095045,2025-12-22,2026-01-06,1468,Paid,Auto Debit,15,52.47
PRM000068944,POL000073285,CUST00044468,2026-04-15,2026-04-21,42786,Paid,Net Banking,6,472.17
PRM000068945,POL000093470,CUST00088706,2025-07-15,2025-07-15,1375,Paid,Cheque,0,33.41
PRM000068946,POL000075321,CUST00097983,2025-01-11,2025-01-20,17009,Paid,Net Banking,9,297.1
PRM000068947,POL000104651,CUST00010069,2025-06-21,2025-07-13,25116,Paid,Auto Debit,22,1152.45
PRM000068948,POL000029916,CUST00011641,2025-09-13,2025-09-28,1585,Paid,Auto Debit,15,72.63
PRM000068949,POL000144702,CUST00050506,2025-08-11,2025-08-11,57746,Paid,Net Banking,0,2764.5
PRM000068950,POL000062157,CUST00051945,2026-01-02,2026-01-05,13546,Paid,UPI,3,355.27
PRM000068951,POL000125811,CUST00025392,2025-06-19,2025-06-28,1347,Paid,Debit Card,9,14.15
PRM000068952,POL000097760,CUST00012212,2026-01-10,2026-01-21,4913,Paid,Credit Card,11,200.36
PRM000068953,POL000014102,CUST00070210,2025-05-11,2025-05-11,2946,Paid,Cheque,0,125.05
PRM000068954,POL000115311,CUST00091582,2025-04-09,2025-04-09,929,Paid,Net Banking,0,44.08
PRM000068955,POL000084186,CUST00019324,2025-10-10,2025-10-27,54497,Paid,Net Banking,17,1047.58
PRM000068956,POL000015558,CUST00072488,2025-11-25,2025-11-25,5754,Paid,Auto Debit,0,233.69
PRM000068957,POL000143612,CUST00067917,2025-04-09,2025-04-27,13534,Paid,Auto Debit,18,195.59
PRM000068958,POL000010989,CUST00044288,2025-10-17,2025-10-26,18909,Paid,UPI,9,453.49
PRM000068959,POL000083485,CUST00002559,2025-02-21,2025-02-27,269,Paid,Auto Debit,6,7.76
PRM000068960,POL000113211,CUST00086962,2025-09-10,2025-09-10,4249,Paid,Net Banking,0,177.02
PRM000068961,POL000068907,CUST00051176,2025-09-23,2025-09-26,9573,Paid,UPI,3,353.98
PRM000068962,POL000037132,CUST00091193,2026-07-14,2026-07-14,1791,Paid,UPI,0,46.0
PRM000068963,POL000126983,CUST00022423,2026-07-01,2026-07-12,629,Paid,Net Banking,11,13.12
PRM000068964,POL000037937,CUST00030038,2026-06-01,2026-06-01,10834,Paid,Credit Card,0,132.2
PRM000068965,POL000100567,CUST00065987,2025-07-18,2025-08-09,6853,Paid,Cheque,22,120.78
PRM000068966,POL000130362,CUST00010122,2025-04-11,2025-04-12,26854,Paid,UPI,1,702.05
PRM000068967,POL000068722,CUST00023486,2025-03-10,2025-03-11,12936,Paid,Auto Debit,1,345.19
PRM000068968,POL000092524,CUST00019645,2025-04-25,,5642,Overdue,Net Banking,,120.8
PRM000068969,POL000117692,CUST00064486,2026-06-21,2026-06-21,23403,Paid,Auto Debit,0,404.69
PRM000068970,POL000088278,CUST00006869,2025-08-05,2025-08-05,2186,Paid,Net Banking,0,107.44
PRM000068971,POL000121847,CUST00090214,2025-10-10,2025-10-10,1198,Paid,Credit Card,0,45.43
PRM000068972,POL000080959,CUST00009039,2026-01-06,2026-01-06,17453,Paid,Net Banking,0,858.76
PRM000068973,POL000065585,CUST00008899,2026-02-21,2026-02-21,1305,Paid,Credit Card,0,51.0
PRM000068974,POL000067421,CUST00079746,2026-01-05,2026-01-11,1136,Paid,Net Banking,6,50.56
PRM000068975,POL000073376,CUST00092326,2026-03-19,,2356,Pending,Cheque,,49.36
PRM000068976,POL000109527,CUST00075950,2026-05-31,2026-06-10,1778,Paid,Auto Debit,10,32.02
PRM000068977,POL000096711,CUST00085396,2026-05-30,2026-05-30,5906,Paid,Net Banking,0,223.09
PRM000068978,POL000070790,CUST00097923,2026-03-13,2026-03-15,29186,Paid,Auto Debit,2,1441.33
PRM000068979,POL000120298,CUST00000648,2026-06-19,2026-06-19,5897,Paid,UPI,0,90.79
PRM000068980,POL000124041,CUST00093374,2025-01-30,2025-02-11,10748,Paid,Debit Card,12,149.99
PRM000068981,POL000014329,CUST00036541,2026-04-27,2026-05-09,8836,Paid,Net Banking,12,362.7
PRM000068982,POL000018289,CUST00042289,2025-09-03,2025-09-05,14021,Paid,UPI,2,662.98
PRM000068983,POL000059761,CUST00069051,2026-02-17,,670,Failed,Auto Debit,,27.2
PRM000068984,POL000069631,CUST00096601,2025-09-01,2025-09-13,45526,Paid,Net Banking,12,650.27
PRM000068985,POL000062081,CUST00047627,2025-07-02,2025-07-07,6801,Paid,Auto Debit,5,194.79
PRM000068986,POL000003388,CUST00032851,2026-01-21,2026-01-28,4792,Paid,Credit Card,7,82.09
PRM000068987,POL000030467,CUST00027086,2026-08-19,2026-08-19,7048,Paid,Debit Card,0,225.55
PRM000068988,POL000093206,CUST00023919,2025-03-06,2025-03-25,6073,Paid,Auto Debit,19,195.61
PRM000068989,POL000059894,CUST00092491,2025-04-23,2025-04-26,27223,Paid,Cheque,3,510.11
PRM000068990,POL000088955,CUST00078092,2026-05-12,2026-05-12,20367,Paid,Credit Card,0,636.03
PRM000068991,POL000035562,CUST00065128,2026-04-11,2026-05-05,3128,Paid,Credit Card,24,143.66
PRM000068992,POL000035097,CUST00051025,2025-05-17,2025-05-22,1387,Paid,Debit Card,5,36.47
PRM000068993,POL000122183,CUST00054287,2025-04-17,2025-04-17,38157,Paid,Cheque,0,1255.71
PRM000068994,POL000136490,CUST00030779,2025-07-16,2025-08-02,1954,Paid,Credit Card,17,47.93
PRM000068995,POL000148726,CUST00000885,2026-05-26,2026-05-31,352,Paid,Debit Card,5,11.71
PRM000068996,POL000058483,CUST00085784,2025-09-16,2025-09-26,12834,Paid,UPI,10,563.8
PRM000068997,POL000072850,CUST00036712,2025-12-21,,4464,Overdue,Net Banking,,182.7
PRM000068998,POL000070458,CUST00010890,2025-12-10,2025-12-10,5760,Paid,Credit Card,0,167.17
PRM000068999,POL000015755,CUST00015301,2025-05-24,2025-05-30,1360,Paid,Credit Card,6,39.83
PRM000069000,POL000146796,CUST00070594,2026-01-20,2026-02-09,472,Paid,Credit Card,20,19.9
PRM000069001,POL000044734,CUST00034551,2026-04-09,2026-05-11,4272,Paid,Debit Card,32,133.9
PRM000069002,POL000023177,CUST00087927,2025-12-10,2025-12-13,12266,Paid,Cheque,3,180.04
PRM000069003,POL000112271,CUST00095896,2025-10-30,2025-11-10,10009,Paid,Debit Card,11,126.76
PRM000069004,POL000042891,CUST00023083,2026-07-31,2026-07-31,2138,Paid,Debit Card,0,23.62
PRM000069005,POL000022258,CUST00062003,2026-06-16,,1217,Overdue,Cheque,,50.93
PRM000069006,POL000000435,CUST00059348,2025-07-04,2025-07-04,21826,Paid,Auto Debit,0,638.85
PRM000069007,POL000051339,CUST00088040,2025-01-10,2025-01-10,19660,Paid,UPI,0,884.0
PRM000069008,POL000133421,CUST00031400,2025-04-30,2025-05-06,3516,Paid,Credit Card,6,102.29
PRM000069009,POL000125642,CUST00037439,2025-04-22,2025-05-02,37357,Paid,Credit Card,10,905.79
PRM000069010,POL000087485,CUST00074918,2025-04-04,2025-04-04,1075,Paid,Credit Card,0,25.05
PRM000069011,POL000030544,CUST00031384,2025-07-23,2025-07-29,1116,Paid,Net Banking,6,14.16
PRM000069012,POL000090137,CUST00050611,2025-08-31,2025-09-11,3631,Paid,Credit Card,11,67.41
PRM000069013,POL000002046,CUST00052582,2025-04-04,2025-04-18,3521,Paid,Auto Debit,14,152.81
PRM000069014,POL000042952,CUST00026418,2025-01-01,2025-01-01,15218,Paid,Net Banking,0,611.04
PRM000069015,POL000042306,CUST00033214,2025-08-08,2025-08-14,10312,Paid,Auto Debit,6,451.71
PRM000069016,POL000021819,CUST00065652,2026-05-16,2026-05-17,1444,Paid,Net Banking,1,28.77
PRM000069017,POL000100568,CUST00034197,2026-08-30,2026-09-01,52343,Paid,Net Banking,2,2304.06
PRM000069018,POL000120095,CUST00048639,2026-03-16,2026-04-03,1739,Paid,UPI,18,37.35
PRM000069019,POL000120632,CUST00057461,2025-02-07,2025-02-07,2457,Paid,Auto Debit,0,60.22
PRM000069020,POL000014602,CUST00027982,2025-09-24,2025-10-02,1405,Paid,Auto Debit,8,61.88
PRM000069021,POL000097911,CUST00068885,2025-05-24,2025-06-12,7145,Paid,Credit Card,19,156.19
PRM000069022,POL000071968,CUST00040434,2025-01-22,2025-02-10,41929,Paid,Net Banking,19,1637.23
PRM000069023,POL000063572,CUST00024383,2025-02-23,2025-03-12,715,Paid,Cheque,17,19.15
PRM000069024,POL000140604,CUST00020968,2026-08-20,2026-08-20,1174,Paid,UPI,0,53.32
PRM000069025,POL000089461,CUST00000626,2025-03-02,2025-03-18,2162,Paid,Net Banking,16,46.01
PRM000069026,POL000108261,CUST00026139,2026-08-23,2026-09-16,4541,Paid,UPI,24,181.29
PRM000069027,POL000020954,CUST00026017,2026-05-13,2026-05-13,24066,Paid,Auto Debit,0,849.84
PRM000069028,POL000107235,CUST00065244,2026-06-20,2026-06-20,69052,Paid,Net Banking,0,929.19
PRM000069029,POL000115684,CUST00067316,2026-03-15,2026-04-10,1289,Paid,Debit Card,26,55.84
PRM000069030,POL000008816,CUST00071830,2026-08-14,2026-08-14,10010,Paid,Credit Card,0,362.79
PRM000069031,POL000145375,CUST00082144,2025-09-16,2025-10-12,1702,Paid,Debit Card,26,62.39
PRM000069032,POL000101499,CUST00080012,2026-03-18,2026-04-03,4109,Paid,Credit Card,16,80.01
PRM000069033,POL000120730,CUST00034129,2026-01-14,2026-01-23,2062,Paid,Cheque,9,39.58
PRM000069034,POL000056401,CUST00031295,2025-11-25,2025-12-02,50071,Paid,Debit Card,7,2013.72
PRM000069035,POL000073148,CUST00068046,2025-12-10,2025-12-14,18174,Paid,Credit Card,4,488.08
PRM000069036,POL000056196,CUST00093814,2025-05-31,2025-05-31,19369,Paid,UPI,0,600.86
PRM000069037,POL000069716,CUST00089664,2025-06-26,2025-06-29,2293,Paid,Cheque,3,104.73
PRM000069038,POL000026833,CUST00093372,2025-02-13,2025-02-20,17219,Paid,Credit Card,7,672.72
PRM000069039,POL000042392,CUST00039874,2025-04-18,2025-04-18,1211,Paid,Net Banking,0,21.64
PRM000069040,POL000099187,CUST00011525,2025-01-03,2025-01-03,3466,Paid,Credit Card,0,98.78
PRM000069041,POL000002115,CUST00054950,2025-09-15,2025-09-15,82639,Paid,Cheque,0,2941.86
PRM000069042,POL000064129,CUST00073127,2025-05-10,2025-05-28,1631,Paid,Credit Card,18,20.07
PRM000069043,POL000045617,CUST00065416,2026-06-08,2026-06-08,3675,Paid,UPI,0,172.8
PRM000069044,POL000147872,CUST00069135,2026-07-07,2026-07-25,15349,Paid,Credit Card,18,764.84
PRM000069045,POL000061546,CUST00075785,2025-06-10,,1135,Overdue,Cheque,,33.67
PRM000069046,POL000029077,CUST00077165,2026-05-23,2026-05-23,1362,Paid,Debit Card,0,26.14
PRM000069047,POL000016028,CUST00063834,2025-10-02,2025-10-14,2793,Paid,Cheque,12,33.37
PRM000069048,POL000124460,CUST00066802,2026-03-31,2026-04-09,12538,Paid,Auto Debit,9,352.53
PRM000069049,POL000123791,CUST00078069,2026-04-22,2026-04-22,8475,Paid,Debit Card,0,197.77
PRM000069050,POL000078700,CUST00011681,2025-11-10,2025-11-10,3785,Paid,Debit Card,0,168.66
PRM000069051,POL000010858,CUST00059995,2026-06-15,2026-06-17,3592,Paid,UPI,2,56.87
PRM000069052,POL000139282,CUST00084647,2026-06-12,2026-06-12,1688,Paid,Debit Card,0,34.55
PRM000069053,POL000094642,CUST00043027,2025-03-25,2025-03-25,10122,Paid,Credit Card,0,154.12
PRM000069054,POL000146568,CUST00079159,2025-03-19,2025-03-29,24447,Paid,UPI,10,355.93
PRM000069055,POL000114806,CUST00080477,2025-03-24,2025-04-09,1568,Paid,Credit Card,16,30.6
PRM000069056,POL000099293,CUST00080059,2025-10-10,2025-10-10,18396,Paid,UPI,0,319.73
PRM000069057,POL000121677,CUST00096419,2026-06-21,2026-06-21,28436,Paid,Cheque,0,1032.58
PRM000069058,POL000062870,CUST00011735,2025-11-28,2025-11-28,17804,Paid,Auto Debit,0,290.31
PRM000069059,POL000116376,CUST00083562,2025-03-06,2025-03-13,29785,Paid,Cheque,7,1270.23
PRM000069060,POL000016852,CUST00010492,2026-08-18,2026-08-20,4524,Paid,Net Banking,2,202.38
PRM000069061,POL000048073,CUST00090735,2026-01-29,2026-01-29,802,Paid,Auto Debit,0,17.06
PRM000069062,POL000063244,CUST00007989,2025-03-08,2025-03-13,2050,Paid,Debit Card,5,55.09
PRM000069063,POL000048575,CUST00078727,2026-05-31,2026-06-06,7187,Paid,Credit Card,6,235.92
PRM000069064,POL000040153,CUST00071424,2026-08-21,2026-08-26,19864,Paid,Debit Card,5,978.47
PRM000069065,POL000011049,CUST00058291,2025-05-08,2025-05-25,3734,Paid,Auto Debit,17,89.64
PRM000069066,POL000026372,CUST00000714,2025-12-18,2025-12-18,2600,Paid,UPI,0,27.99
PRM000069067,POL000106726,CUST00037515,2025-06-07,2025-06-07,34773,Paid,Debit Card,0,679.28
PRM000069068,POL000001353,CUST00054814,2026-07-19,2026-07-27,5188,Paid,UPI,8,203.47
PRM000069069,POL000028994,CUST00001140,2026-08-18,2026-08-20,66350,Paid,Auto Debit,2,3206.36
PRM000069070,POL000047214,CUST00027741,2026-05-15,2026-05-15,1230,Paid,Credit Card,0,41.06
PRM000069071,POL000066883,CUST00050532,2026-08-07,2026-08-16,1342,Paid,UPI,9,27.39
PRM000069072,POL000063401,CUST00016429,2025-03-11,2025-03-13,825,Paid,Credit Card,2,39.95
PRM000069073,POL000146700,CUST00034972,2025-06-17,2025-06-22,5230,Paid,Debit Card,5,232.16
PRM000069074,POL000052652,CUST00050829,2026-03-02,2026-03-04,8928,Paid,Credit Card,2,304.86
PRM000069075,POL000101538,CUST00098403,2025-09-26,2025-10-03,24533,Paid,Debit Card,7,439.21
PRM000069076,POL000048935,CUST00002639,2026-08-20,2026-08-30,343,Paid,UPI,10,14.15
PRM000069077,POL000096862,CUST00096439,2025-02-13,2025-03-07,758,Paid,Debit Card,22,28.79
PRM000069078,POL000142722,CUST00014528,2026-07-15,2026-07-25,13795,Paid,Debit Card,10,371.21
PRM000069079,POL000020085,CUST00068415,2025-12-20,2025-12-20,10089,Paid,Credit Card,0,464.84
PRM000069080,POL000056330,CUST00094201,2025-11-09,2025-11-11,2449,Paid,UPI,2,99.67
PRM000069081,POL000062433,CUST00003034,2026-06-29,2026-07-13,4430,Paid,Cheque,14,207.13
PRM000069082,POL000133154,CUST00099027,2026-04-03,,296,Pending,UPI,,13.72
PRM000069083,POL000074448,CUST00037012,2026-05-01,2026-05-09,12982,Paid,Net Banking,8,637.95
PRM000069084,POL000006773,CUST00071245,2025-02-25,2025-03-05,15487,Paid,Net Banking,8,427.88
PRM000069085,POL000116016,CUST00099266,2026-05-08,2026-05-08,1845,Paid,Auto Debit,0,45.53
PRM000069086,POL000026044,CUST00095177,2025-09-06,2025-09-06,972,Paid,Cheque,0,18.83
PRM000069087,POL000117163,CUST00063713,2025-05-29,2025-06-14,924,Paid,Auto Debit,16,25.01
PRM000069088,POL000032350,CUST00064344,2026-05-22,2026-05-22,1504,Paid,Credit Card,0,64.92
PRM000069089,POL000095720,CUST00014356,2025-09-13,2025-09-23,1759,Paid,Credit Card,10,51.18
PRM000069090,POL000059265,CUST00013814,2026-08-05,2026-09-06,369,Paid,Debit Card,32,17.35
PRM000069091,POL000123309,CUST00079531,2026-05-28,2026-05-28,1364,Paid,Debit Card,0,59.67
PRM000069092,POL000070877,CUST00062262,2025-10-08,2025-10-08,24383,Paid,Debit Card,0,935.32
PRM000069093,POL000069893,CUST00049822,2025-03-11,2025-03-13,233,Paid,Net Banking,2,9.81
PRM000069094,POL000058422,CUST00084419,2025-05-14,,11185,Failed,Credit Card,,493.95
PRM000069095,POL000148064,CUST00013360,2026-03-05,2026-03-05,11029,Paid,Debit Card,0,425.62
PRM000069096,POL000073805,CUST00067396,2025-04-10,2025-04-10,14774,Paid,Net Banking,0,594.32
PRM000069097,POL000089880,CUST00044641,2026-04-10,2026-04-29,1730,Paid,Credit Card,19,79.8
PRM000069098,POL000149134,CUST00071781,2026-08-23,2026-09-17,2638,Paid,Debit Card,25,46.84
PRM000069099,POL000050230,CUST00084162,2026-07-13,2026-07-18,1227,Paid,Credit Card,5,60.06
PRM000069100,POL000084117,CUST00049183,2025-05-06,2025-05-13,13598,Paid,UPI,7,540.22
PRM000069101,POL000011855,CUST00096107,2026-06-11,2026-06-25,812,Paid,Credit Card,14,14.09
PRM000069102,POL000083126,CUST00038650,2026-05-18,2026-05-18,1444,Paid,Credit Card,0,38.31
PRM000069103,POL000069153,CUST00040885,2025-07-18,,572,Overdue,Cheque,,11.4
PRM000069104,POL000144491,CUST00039882,2025-08-24,2025-08-27,15810,Paid,Debit Card,3,732.41
PRM000069105,POL000134975,CUST00042098,2025-03-20,2025-03-20,697,Paid,Cheque,0,27.9
PRM000069106,POL000080836,CUST00059059,2025-02-17,2025-02-17,26982,Paid,Net Banking,0,1313.84
PRM000069107,POL000016188,CUST00062797,2026-03-10,2026-03-10,241,Paid,Cheque,0,10.36
PRM000069108,POL000012492,CUST00037959,2025-09-30,2025-09-30,8222,Paid,Net Banking,0,169.04
PRM000069109,POL000149582,CUST00075496,2025-04-10,,553,Failed,Credit Card,,9.65
PRM000069110,POL000107598,CUST00015766,2025-03-28,2025-04-29,21469,Paid,Debit Card,32,827.1
PRM000069111,POL000078090,CUST00014314,2026-08-07,2026-08-07,25772,Paid,UPI,0,865.11
PRM000069112,POL000124058,CUST00035460,2026-05-16,2026-05-16,1566,Paid,UPI,0,72.32
PRM000069113,POL000136035,CUST00062572,2026-01-20,2026-01-22,499,Paid,Credit Card,2,12.74
PRM000069114,POL000131815,CUST00079241,2025-08-31,2025-08-31,22534,Paid,UPI,0,613.62
PRM000069115,POL000124627,CUST00000298,2026-08-24,2026-08-24,12192,Paid,Cheque,0,589.35
PRM000069116,POL000128454,CUST00044295,2025-08-15,2025-08-19,3551,Paid,Auto Debit,4,45.55
PRM000069117,POL000050779,CUST00005136,2026-05-31,2026-06-10,11089,Paid,Auto Debit,10,162.13
PRM000069118,POL000027041,CUST00005158,2026-04-17,2026-05-14,1178,Paid,Net Banking,27,58.05
PRM000069119,POL000016202,CUST00018346,2025-07-25,2025-08-14,17883,Paid,Debit Card,20,396.54
PRM000069120,POL000063392,CUST00063333,2025-12-24,2025-12-24,45183,Paid,Net Banking,0,1174.09
PRM000069121,POL000063215,CUST00069491,2025-02-28,,544,Overdue,UPI,,12.95
PRM000069122,POL000033875,CUST00076482,2025-04-08,2025-04-28,548,Paid,Auto Debit,20,26.6
PRM000069123,POL000109437,CUST00059375,2025-10-08,2025-10-08,1610,Paid,Cheque,0,30.72
PRM000069124,POL000028311,CUST00010687,2025-12-18,2026-01-10,750,Paid,Credit Card,23,27.7
PRM000069125,POL000120406,CUST00094484,2026-07-16,2026-07-16,1196,Paid,Net Banking,0,53.92
PRM000069126,POL000048885,CUST00052926,2025-06-07,,643,Failed,Auto Debit,,23.84
PRM000069127,POL000079701,CUST00092125,2025-03-30,2025-03-31,16257,Paid,Net Banking,1,528.71
PRM000069128,POL000106556,CUST00031315,2025-01-24,2025-01-28,5750,Paid,UPI,4,68.45
PRM000069129,POL000145640,CUST00003765,2025-10-19,2025-10-19,15886,Paid,Cheque,0,761.48
PRM000069130,POL000009816,CUST00080059,2026-08-27,2026-09-14,1478,Paid,Net Banking,18,38.12
PRM000069131,POL000051356,CUST00026402,2026-06-19,2026-06-28,442,Paid,UPI,9,8.39
PRM000069132,POL000066283,CUST00027339,2026-06-09,2026-06-15,508,Paid,Debit Card,6,13.31
PRM000069133,POL000060112,CUST00035530,2025-03-18,2025-03-18,267,Paid,Debit Card,0,2.89
PRM000069134,POL000093945,CUST00015385,2025-08-30,2025-08-30,3955,Paid,Net Banking,0,147.49
PRM000069135,POL000061627,CUST00035058,2025-11-03,2025-11-03,27357,Paid,Auto Debit,0,379.57
PRM000069136,POL000038988,CUST00002542,2026-04-29,2026-05-14,6550,Paid,Auto Debit,15,176.54
PRM000069137,POL000115534,CUST00044035,2025-01-03,2025-01-03,14461,Paid,Cheque,0,291.29
PRM000069138,POL000089453,CUST00051721,2025-05-27,2025-06-02,895,Paid,UPI,6,29.71
PRM000069139,POL000128064,CUST00015279,2026-02-01,2026-02-16,31661,Paid,Net Banking,15,1169.98
