AGENT_ID,AGENT_NAME,AGENT_TYPE,REGION,EXPERIENCE_YEARS,COMMISSION_PCT,POLICIES_SOLD,RENEWAL_RATE_PCT,STATUS,JOIN_DATE
AGT003952,Agent 03952,Broker,East,15,8.94,193,80.47,Inactive,2026-03-07
AGT003953,Agent 03953,Individual Agent,East,8,4.41,113,70.42,Active,2021-06-03
AGT003954,Agent 03954,Bank Partner,West,5,3.26,235,85.77,Active,2026-01-30
AGT003955,Agent 03955,Individual Agent,Central,9,4.25,436,72.55,Active,2018-01-09
AGT003956,Agent 03956,Digital Partner,East,11,11.64,487,93.54,Active,2016-05-17
AGT003957,Agent 03957,Bank Partner,East,14,2.42,130,74.4,Active,2022-10-15
AGT003958,Agent 03958,Individual Agent,South,14,9.68,401,82.34,Active,2018-09-06
AGT003959,Agent 03959,Digital Partner,East,9,3.15,241,78.9,Active,2022-08-06
AGT003960,Agent 03960,Bank Partner,West,14,11.52,91,74.56,Active,2024-05-14
AGT003961,Agent 03961,Bank Partner,South,14,8.34,171,92.09,Active,2018-10-15
AGT003962,Agent 03962,Individual Agent,West,13,6.23,111,94.92,Active,2016-05-16
AGT003963,Agent 03963,Corporate Agent,East,12,5.57,432,70.94,Active,2018-04-01
AGT003964,Agent 03964,Individual Agent,East,10,7.32,255,81.54,Active,2018-07-10
AGT003965,Agent 03965,Corporate Agent,East,1,3.39,174,86.62,Active,2023-09-26
AGT003966,Agent 03966,Broker,East,5,6.69,325,84.72,Active,2016-09-08
AGT003967,Agent 03967,Individual Agent,Central,13,10.04,330,85.79,Active,2024-08-14
AGT003968,Agent 03968,Corporate Agent,East,2,7.21,446,93.75,Active,2021-12-20
AGT003969,Agent 03969,Corporate Agent,West,15,5.18,102,84.24,Active,2017-02-24
AGT003970,Agent 03970,Individual Agent,Central,10,6.71,231,89.75,Active,2017-11-30
AGT003971,Agent 03971,Bank Partner,Central,12,5.29,372,87.62,Active,2025-02-22
AGT003972,Agent 03972,Broker,East,12,5.53,354,94.34,Active,2024-12-15
AGT003973,Agent 03973,Broker,North,9,9.53,404,95.84,Active,2021-04-27
AGT003974,Agent 03974,Bank Partner,South,15,7.51,254,70.33,Active,2023-07-27
AGT003975,Agent 03975,Corporate Agent,North,3,3.36,140,97.49,Inactive,2021-10-31
AGT003976,Agent 03976,Individual Agent,North,12,9.39,276,84.91,Active,2022-06-21
AGT003977,Agent 03977,Bank Partner,South,6,1.86,491,91.71,Active,2018-09-18
AGT003978,Agent 03978,Corporate Agent,South,1,6.64,454,90.81,Active,2016-05-03
AGT003979,Agent 03979,Broker,South,3,9.2,276,74.03,Active,2023-04-27
AGT003980,Agent 03980,Individual Agent,West,8,10.79,330,80.98,Active,2020-08-04
AGT003981,Agent 03981,Bank Partner,South,15,4.28,38,98.69,Active,2021-09-24
AGT003982,Agent 03982,Bank Partner,West,1,5.09,355,87.8,Inactive,2018-07-31
AGT003983,Agent 03983,Digital Partner,West,6,6.82,286,93.63,Active,2018-03-08
AGT003984,Agent 03984,Broker,East,1,5.27,442,72.82,Active,2023-07-05
AGT003985,Agent 03985,Individual Agent,North,11,10.86,156,96.61,Active,2021-08-27
AGT003986,Agent 03986,Individual Agent,South,13,3.39,443,97.28,Active,2025-11-22
AGT003987,Agent 03987,Individual Agent,South,11,3.82,266,82.38,Active,2023-04-29
AGT003988,Agent 03988,Bank Partner,West,4,10.0,103,79.43,Active,2015-06-23
AGT003989,Agent 03989,Digital Partner,Central,7,4.73,250,70.35,Active,2018-09-21
AGT003990,Agent 03990,Corporate Agent,East,12,7.64,302,78.69,Active,2015-02-08
AGT003991,Agent 03991,Individual Agent,Central,6,4.67,279,85.25,Active,2018-02-20
AGT003992,Agent 03992,Bank Partner,West,14,8.19,136,88.7,Active,2022-10-01
AGT003993,Agent 03993,Bank Partner,Central,10,7.83,281,72.0,Active,2020-05-11
AGT003994,Agent 03994,Individual Agent,East,4,3.7,236,91.06,Inactive,2024-05-20
AGT003995,Agent 03995,Digital Partner,West,15,11.95,111,97.07,Active,2015-06-22
AGT003996,Agent 03996,Broker,West,10,5.43,352,83.99,Active,2022-02-13
AGT003997,Agent 03997,Individual Agent,West,14,2.49,445,84.68,Active,2024-09-13
AGT003998,Agent 03998,Digital Partner,East,14,2.26,425,97.39,Active,2015-05-22
AGT003999,Agent 03999,Bank Partner,East,2,1.38,422,82.36,Active,2025-02-04
AGT004000,Agent 04000,Individual Agent,Central,1,3.12,51,90.01,Active,2017-11-07
AGT004001,Agent 04001,Broker,West,2,10.53,425,71.71,Active,2023-03-01
AGT004002,Agent 04002,Corporate Agent,West,11,2.09,341,85.23,Active,2023-12-04
AGT004003,Agent 04003,Individual Agent,West,2,7.94,454,80.43,Active,2023-06-20
AGT004004,Agent 04004,Corporate Agent,Central,15,4.92,459,92.19,Active,2015-05-03
AGT004005,Agent 04005,Broker,South,1,11.31,296,92.77,Active,2018-01-28
AGT004006,Agent 04006,Broker,Central,4,5.37,307,97.66,Active,2023-12-04
AGT004007,Agent 04007,Bank Partner,South,8,9.34,199,96.55,Active,2020-09-18
AGT004008,Agent 04008,Digital Partner,Central,13,9.09,252,96.58,Active,2020-04-11
AGT004009,Agent 04009,Broker,South,7,7.74,142,77.92,Active,2023-04-30
AGT004010,Agent 04010,Broker,North,10,6.97,163,85.45,Active,2025-07-25
AGT004011,Agent 04011,Bank Partner,North,6,6.42,203,76.71,Active,2020-06-15
AGT004012,Agent 04012,Bank Partner,East,1,1.33,146,97.04,Active,2024-05-01
AGT004013,Agent 04013,Broker,South,7,8.91,326,73.44,Active,2016-02-07
AGT004014,Agent 04014,Individual Agent,East,3,11.04,130,86.48,Active,2026-03-15
AGT004015,Agent 04015,Digital Partner,West,10,9.27,49,97.49,Active,2016-06-30
AGT004016,Agent 04016,Individual Agent,Central,2,1.05,473,89.91,Inactive,2018-02-24
AGT004017,Agent 04017,Corporate Agent,Central,3,8.83,116,74.74,Active,2018-12-11
AGT004018,Agent 04018,Corporate Agent,East,9,1.34,232,88.44,Active,2016-10-09
AGT004019,Agent 04019,Corporate Agent,East,5,11.53,314,76.49,Active,2025-06-12
AGT004020,Agent 04020,Broker,South,13,2.67,412,71.97,Active,2019-04-16
AGT004021,Agent 04021,Corporate Agent,North,7,8.0,462,90.86,Active,2015-02-07
AGT004022,Agent 04022,Broker,Central,10,6.63,366,82.22,Active,2019-01-23
AGT004023,Agent 04023,Individual Agent,West,6,2.93,311,74.99,Active,2023-07-23
AGT004024,Agent 04024,Individual Agent,Central,3,10.86,149,89.2,Active,2021-03-23
AGT004025,Agent 04025,Broker,Central,9,2.87,295,85.55,Active,2018-07-23
AGT004026,Agent 04026,Bank Partner,Central,15,10.12,329,92.39,Active,2016-01-09
AGT004027,Agent 04027,Broker,West,6,2.01,384,78.14,Active,2024-04-06
AGT004028,Agent 04028,Corporate Agent,West,8,7.75,163,87.34,Active,2015-09-20
AGT004029,Agent 04029,Digital Partner,South,15,8.18,256,81.57,Active,2016-12-08
AGT004030,Agent 04030,Bank Partner,South,9,7.08,469,93.26,Active,2023-06-17
AGT004031,Agent 04031,Broker,North,2,10.46,378,95.61,Active,2016-05-13
AGT004032,Agent 04032,Digital Partner,South,7,2.49,480,95.4,Active,2022-09-12
AGT004033,Agent 04033,Digital Partner,North,2,10.47,185,86.74,Active,2022-03-15
AGT004034,Agent 04034,Bank Partner,West,13,3.48,309,85.83,Active,2015-09-15
AGT004035,Agent 04035,Broker,East,14,2.66,129,91.41,Active,2017-03-23
AGT004036,Agent 04036,Bank Partner,East,7,7.87,342,81.44,Inactive,2025-09-09
AGT004037,Agent 04037,Corporate Agent,North,15,9.32,237,76.45,Active,2022-03-18
AGT004038,Agent 04038,Individual Agent,South,14,3.8,423,74.17,Active,2019-03-06
AGT004039,Agent 04039,Bank Partner,North,5,1.58,238,84.82,Active,2020-04-28
AGT004040,Agent 04040,Broker,Central,15,9.63,404,95.97,Active,2021-06-25
AGT004041,Agent 04041,Digital Partner,South,4,4.09,213,78.47,Active,2015-03-01
AGT004042,Agent 04042,Corporate Agent,North,11,10.9,196,93.98,Active,2025-05-25
AGT004043,Agent 04043,Bank Partner,South,8,4.26,303,93.79,Active,2015-11-15
AGT004044,Agent 04044,Bank Partner,South,6,1.93,498,91.13,Active,2024-03-12
AGT004045,Agent 04045,Individual Agent,South,12,10.08,409,70.66,Active,2018-02-05
AGT004046,Agent 04046,Individual Agent,West,15,3.61,141,92.94,Active,2021-06-07
AGT004047,Agent 04047,Corporate Agent,West,8,2.69,89,85.04,Inactive,2023-03-27
AGT004048,Agent 04048,Bank Partner,Central,6,4.16,204,75.62,Active,2015-04-15
AGT004049,Agent 04049,Broker,West,15,8.57,131,91.16,Active,2021-03-21
AGT004050,Agent 04050,Digital Partner,East,5,11.19,480,76.15,Active,2018-05-21
AGT004051,Agent 04051,Corporate Agent,West,10,2.56,279,95.34,Active,2018-06-06
AGT004052,Agent 04052,Digital Partner,East,4,2.77,358,86.4,Active,2025-05-19
AGT004053,Agent 04053,Bank Partner,Central,2,9.63,86,86.34,Active,2024-07-15
AGT004054,Agent 04054,Individual Agent,Central,10,2.57,343,73.3,Active,2022-12-26
AGT004055,Agent 04055,Digital Partner,East,9,2.3,49,89.15,Active,2026-02-28
AGT004056,Agent 04056,Bank Partner,South,4,8.66,214,80.46,Active,2022-05-15
AGT004057,Agent 04057,Broker,East,14,7.1,441,78.3,Active,2018-10-24
AGT004058,Agent 04058,Individual Agent,North,1,8.11,312,94.4,Active,2019-07-27
AGT004059,Agent 04059,Bank Partner,West,3,6.58,470,82.49,Inactive,2018-08-21
AGT004060,Agent 04060,Corporate Agent,Central,13,11.37,337,85.58,Active,2019-11-25
AGT004061,Agent 04061,Broker,North,2,11.87,277,73.69,Active,2019-11-14
AGT004062,Agent 04062,Individual Agent,West,11,9.39,293,80.9,Active,2018-10-08
AGT004063,Agent 04063,Broker,North,7,11.95,37,74.63,Inactive,2022-04-21
AGT004064,Agent 04064,Corporate Agent,East,2,1.55,331,98.87,Active,2016-11-18
AGT004065,Agent 04065,Individual Agent,East,13,9.69,368,91.24,Active,2025-03-26
AGT004066,Agent 04066,Bank Partner,North,9,3.75,248,71.1,Active,2025-03-25
AGT004067,Agent 04067,Bank Partner,West,13,10.85,484,90.44,Active,2021-12-05
AGT004068,Agent 04068,Corporate Agent,West,15,6.86,461,78.78,Active,2019-01-11
AGT004069,Agent 04069,Broker,East,8,2.53,218,94.24,Active,2022-06-24
AGT004070,Agent 04070,Bank Partner,South,7,4.55,71,74.5,Active,2023-03-09
AGT004071,Agent 04071,Corporate Agent,East,4,1.49,365,79.4,Active,2020-11-24
AGT004072,Agent 04072,Broker,North,1,10.78,419,97.02,Active,2016-03-09
AGT004073,Agent 04073,Corporate Agent,East,1,3.57,215,92.67,Inactive,2021-10-04
AGT004074,Agent 04074,Broker,Central,4,10.32,138,93.3,Active,2024-10-07
AGT004075,Agent 04075,Broker,Central,2,3.6,114,71.1,Active,2022-04-29
AGT004076,Agent 04076,Corporate Agent,East,2,11.11,486,93.56,Active,2020-11-16
AGT004077,Agent 04077,Broker,West,6,9.71,499,89.3,Active,2025-02-01
AGT004078,Agent 04078,Individual Agent,East,8,5.13,143,98.58,Active,2022-05-11
AGT004079,Agent 04079,Digital Partner,East,2,5.58,434,78.81,Active,2024-03-21
AGT004080,Agent 04080,Corporate Agent,West,12,1.52,355,82.41,Active,2017-01-08
AGT004081,Agent 04081,Individual Agent,North,11,4.69,159,98.72,Active,2015-06-02
AGT004082,Agent 04082,Digital Partner,East,11,2.74,156,94.34,Active,2022-03-22
AGT004083,Agent 04083,Individual Agent,North,11,4.21,384,88.73,Active,2017-12-12
AGT004084,Agent 04084,Bank Partner,East,14,5.22,204,90.82,Active,2020-11-14
AGT004085,Agent 04085,Individual Agent,South,3,8.43,183,82.34,Active,2024-10-20
AGT004086,Agent 04086,Broker,North,1,10.49,267,74.34,Active,2019-02-20
AGT004087,Agent 04087,Corporate Agent,East,2,8.2,258,94.6,Active,2025-06-28
AGT004088,Agent 04088,Broker,North,15,9.15,210,84.54,Active,2021-07-05
AGT004089,Agent 04089,Bank Partner,North,13,2.12,345,98.83,Inactive,2021-01-04
AGT004090,Agent 04090,Digital Partner,Central,11,6.69,400,80.34,Active,2017-01-22
AGT004091,Agent 04091,Digital Partner,South,4,3.86,243,77.38,Active,2016-04-07
AGT004092,Agent 04092,Digital Partner,East,11,1.12,292,85.88,Active,2023-02-02
AGT004093,Agent 04093,Individual Agent,South,8,3.59,473,96.93,Inactive,2021-09-10
AGT004094,Agent 04094,Digital Partner,North,4,3.79,288,77.42,Active,2017-03-06
AGT004095,Agent 04095,Broker,East,4,11.12,405,98.1,Active,2023-05-05
AGT004096,Agent 04096,Individual Agent,Central,15,8.62,295,97.19,Active,2016-02-09
AGT004097,Agent 04097,Bank Partner,Central,4,8.02,167,75.82,Active,2017-03-17
AGT004098,Agent 04098,Digital Partner,South,13,1.77,435,80.32,Active,2018-10-01
AGT004099,Agent 04099,Digital Partner,North,11,2.87,366,84.67,Active,2024-07-22
AGT004100,Agent 04100,Digital Partner,East,11,6.02,353,72.61,Inactive,2020-10-29
AGT004101,Agent 04101,Broker,South,4,10.37,441,77.73,Active,2018-12-17
AGT004102,Agent 04102,Bank Partner,South,4,6.18,229,94.46,Active,2026-03-20
AGT004103,Agent 04103,Corporate Agent,South,4,8.58,317,89.87,Active,2018-02-07
AGT004104,Agent 04104,Bank Partner,Central,10,9.04,245,80.75,Active,2025-05-20
AGT004105,Agent 04105,Corporate Agent,Central,3,2.26,98,90.53,Active,2024-04-21
AGT004106,Agent 04106,Broker,West,12,1.2,449,74.69,Active,2026-04-10
AGT004107,Agent 04107,Digital Partner,Central,9,4.57,488,87.18,Active,2020-06-01
AGT004108,Agent 04108,Broker,Central,11,5.85,85,89.4,Inactive,2024-02-12
AGT004109,Agent 04109,Bank Partner,Central,6,5.0,80,87.36,Active,2020-08-05
AGT004110,Agent 04110,Individual Agent,West,1,6.76,414,78.79,Active,2024-02-06
AGT004111,Agent 04111,Bank Partner,East,12,1.69,201,98.06,Active,2016-11-17
AGT004112,Agent 04112,Individual Agent,North,15,1.55,463,77.42,Active,2019-09-13
AGT004113,Agent 04113,Broker,West,4,1.28,224,83.92,Active,2022-10-26
AGT004114,Agent 04114,Corporate Agent,North,4,5.14,90,72.71,Active,2022-07-13
AGT004115,Agent 04115,Broker,South,13,4.55,128,98.25,Active,2018-06-01
AGT004116,Agent 04116,Corporate Agent,East,5,6.2,483,98.9,Active,2022-04-18
AGT004117,Agent 04117,Bank Partner,South,5,2.94,444,85.41,Active,2021-01-24
AGT004118,Agent 04118,Individual Agent,South,7,3.57,443,74.14,Active,2015-12-13
AGT004119,Agent 04119,Bank Partner,South,13,5.53,165,84.96,Active,2015-12-09
AGT004120,Agent 04120,Digital Partner,West,4,2.15,32,89.73,Active,2021-09-08
AGT004121,Agent 04121,Digital Partner,North,5,2.88,476,74.56,Active,2021-01-24
AGT004122,Agent 04122,Corporate Agent,West,12,4.32,115,97.58,Active,2022-09-07
AGT004123,Agent 04123,Individual Agent,West,13,7.38,340,80.43,Active,2026-05-24
AGT004124,Agent 04124,Individual Agent,East,2,5.23,469,80.53,Active,2016-07-10
AGT004125,Agent 04125,Corporate Agent,Central,2,1.53,94,91.06,Active,2022-08-26
AGT004126,Agent 04126,Individual Agent,Central,3,8.11,191,81.37,Active,2025-01-06
AGT004127,Agent 04127,Broker,Central,2,1.6,235,83.02,Active,2021-04-08
AGT004128,Agent 04128,Digital Partner,Central,13,8.24,53,78.43,Active,2024-10-07
AGT004129,Agent 04129,Bank Partner,East,2,5.61,183,97.85,Active,2024-11-25
AGT004130,Agent 04130,Bank Partner,East,2,2.63,172,70.47,Active,2021-12-10
AGT004131,Agent 04131,Individual Agent,South,11,3.36,202,89.3,Active,2023-08-03
AGT004132,Agent 04132,Bank Partner,East,4,1.86,457,76.15,Active,2020-08-24
AGT004133,Agent 04133,Corporate Agent,North,5,11.52,56,78.35,Active,2026-05-04
AGT004134,Agent 04134,Individual Agent,East,3,4.15,268,73.04,Active,2023-02-09
AGT004135,Agent 04135,Digital Partner,West,1,5.79,403,91.56,Active,2022-04-19
AGT004136,Agent 04136,Broker,North,4,7.23,96,85.48,Active,2017-06-23
AGT004137,Agent 04137,Corporate Agent,East,4,6.22,131,76.39,Active,2023-04-27
AGT004138,Agent 04138,Individual Agent,East,10,11.05,331,88.24,Inactive,2015-02-14
AGT004139,Agent 04139,Digital Partner,West,3,6.54,179,79.03,Active,2018-09-07
AGT004140,Agent 04140,Corporate Agent,North,3,9.73,290,89.38,Active,2020-02-19
AGT004141,Agent 04141,Corporate Agent,South,1,6.66,216,92.02,Active,2022-03-26
AGT004142,Agent 04142,Bank Partner,North,12,7.29,348,78.34,Active,2022-10-22
AGT004143,Agent 04143,Corporate Agent,Central,14,1.21,234,96.8,Active,2016-05-05
AGT004144,Agent 04144,Broker,East,11,1.88,300,94.63,Active,2024-06-11
AGT004145,Agent 04145,Bank Partner,North,4,8.26,396,96.87,Active,2024-03-29
AGT004146,Agent 04146,Bank Partner,West,8,3.0,139,73.72,Active,2022-06-22
AGT004147,Agent 04147,Corporate Agent,Central,8,1.21,271,81.7,Active,2016-06-11
AGT004148,Agent 04148,Broker,North,1,10.65,162,86.76,Active,2015-08-27
AGT004149,Agent 04149,Individual Agent,West,7,9.62,381,80.75,Active,2020-12-16
AGT004150,Agent 04150,Corporate Agent,North,7,3.31,79,96.14,Active,2017-06-14
AGT004151,Agent 04151,Digital Partner,South,5,6.82,208,86.88,Active,2022-08-18
AGT004152,Agent 04152,Bank Partner,South,5,3.47,134,74.69,Active,2015-06-18
AGT004153,Agent 04153,Digital Partner,South,1,11.9,425,70.24,Active,2024-08-23
AGT004154,Agent 04154,Bank Partner,Central,2,9.23,176,98.11,Active,2015-10-21
AGT004155,Agent 04155,Individual Agent,West,4,3.27,227,86.53,Active,2015-05-02
AGT004156,Agent 04156,Bank Partner,East,5,4.54,456,97.83,Active,2023-11-20
AGT004157,Agent 04157,Individual Agent,South,11,5.1,270,97.29,Active,2015-07-20
AGT004158,Agent 04158,Bank Partner,West,14,6.92,168,88.25,Active,2023-10-15
AGT004159,Agent 04159,Corporate Agent,Central,2,1.7,307,75.26,Active,2020-01-07
AGT004160,Agent 04160,Digital Partner,North,11,1.91,174,89.34,Active,2020-09-06
AGT004161,Agent 04161,Digital Partner,South,4,8.59,370,88.29,Inactive,2026-02-21
AGT004162,Agent 04162,Individual Agent,North,10,1.83,345,74.8,Active,2016-02-23
AGT004163,Agent 04163,Broker,South,11,3.68,94,89.43,Active,2026-04-29
AGT004164,Agent 04164,Corporate Agent,Central,14,10.22,137,81.2,Active,2022-11-07
AGT004165,Agent 04165,Individual Agent,Central,10,4.7,88,80.42,Inactive,2016-05-26
AGT004166,Agent 04166,Broker,North,11,6.87,295,77.98,Active,2019-01-04
AGT004167,Agent 04167,Individual Agent,South,5,3.54,398,92.75,Active,2015-10-18
AGT004168,Agent 04168,Broker,Central,13,4.27,116,83.89,Active,2023-03-10
AGT004169,Agent 04169,Corporate Agent,North,1,1.72,239,81.9,Active,2022-03-05
AGT004170,Agent 04170,Bank Partner,North,7,7.94,239,90.09,Active,2021-05-05
AGT004171,Agent 04171,Corporate Agent,Central,7,10.45,186,97.76,Active,2023-04-04
AGT004172,Agent 04172,Bank Partner,East,12,3.81,302,96.03,Active,2021-05-01
AGT004173,Agent 04173,Individual Agent,West,11,8.58,51,91.62,Active,2022-06-25
AGT004174,Agent 04174,Bank Partner,Central,6,3.55,50,71.84,Active,2025-11-07
AGT004175,Agent 04175,Digital Partner,North,9,6.7,161,80.35,Active,2020-02-05
AGT004176,Agent 04176,Bank Partner,North,9,5.46,35,80.16,Active,2020-04-26
AGT004177,Agent 04177,Corporate Agent,West,9,5.28,317,73.13,Active,2024-03-22
AGT004178,Agent 04178,Individual Agent,North,4,5.56,50,91.32,Active,2015-08-18
AGT004179,Agent 04179,Digital Partner,East,6,7.35,268,73.94,Active,2015-01-16
AGT004180,Agent 04180,Bank Partner,West,4,10.15,255,97.92,Active,2023-06-18
AGT004181,Agent 04181,Broker,North,9,10.69,289,92.87,Active,2017-12-04
AGT004182,Agent 04182,Individual Agent,North,8,4.61,272,92.39,Active,2026-01-02
AGT004183,Agent 04183,Corporate Agent,East,12,11.55,37,75.15,Inactive,2021-06-09
AGT004184,Agent 04184,Corporate Agent,Central,12,10.74,53,91.39,Inactive,2018-12-26
AGT004185,Agent 04185,Broker,South,12,5.78,117,82.05,Active,2025-12-01
AGT004186,Agent 04186,Broker,East,8,1.12,400,84.0,Active,2026-03-07
AGT004187,Agent 04187,Broker,South,4,2.7,382,72.03,Active,2015-04-05
AGT004188,Agent 04188,Corporate Agent,South,11,1.93,414,93.76,Active,2017-05-16
AGT004189,Agent 04189,Corporate Agent,North,10,2.59,491,85.77,Active,2015-12-28
AGT004190,Agent 04190,Digital Partner,North,13,1.15,253,80.76,Active,2021-03-25
AGT004191,Agent 04191,Corporate Agent,East,6,1.21,455,76.02,Active,2016-11-02
AGT004192,Agent 04192,Corporate Agent,Central,6,10.19,332,97.27,Active,2018-09-18
AGT004193,Agent 04193,Digital Partner,South,11,10.2,151,70.57,Inactive,2021-02-05
AGT004194,Agent 04194,Bank Partner,Central,1,6.57,75,86.87,Active,2021-01-12
AGT004195,Agent 04195,Broker,Central,9,4.01,363,89.33,Active,2023-07-03
AGT004196,Agent 04196,Broker,North,8,2.85,284,75.9,Active,2016-05-22
AGT004197,Agent 04197,Digital Partner,North,9,3.31,427,91.18,Active,2024-11-15
AGT004198,Agent 04198,Digital Partner,South,14,3.18,63,88.2,Active,2021-11-23
AGT004199,Agent 04199,Corporate Agent,North,8,2.58,309,93.69,Active,2022-10-03
AGT004200,Agent 04200,Digital Partner,Central,10,2.56,298,71.48,Active,2021-04-20
AGT004201,Agent 04201,Corporate Agent,West,6,6.74,339,89.52,Active,2016-05-16
AGT004202,Agent 04202,Broker,East,8,9.61,103,76.09,Active,2016-07-24
AGT004203,Agent 04203,Corporate Agent,West,12,8.35,187,97.82,Active,2017-08-06
AGT004204,Agent 04204,Broker,East,3,8.75,238,87.15,Active,2020-09-05
AGT004205,Agent 04205,Broker,West,10,1.96,169,98.83,Active,2015-06-27
AGT004206,Agent 04206,Corporate Agent,West,1,9.46,196,72.42,Active,2022-06-15
AGT004207,Agent 04207,Corporate Agent,North,1,10.87,199,97.85,Active,2019-08-02
AGT004208,Agent 04208,Bank Partner,North,6,6.4,399,84.31,Active,2023-10-05
AGT004209,Agent 04209,Broker,South,3,7.94,479,97.84,Inactive,2018-03-12
AGT004210,Agent 04210,Digital Partner,North,1,1.22,358,86.63,Active,2022-11-03
AGT004211,Agent 04211,Broker,North,10,7.93,345,86.11,Active,2015-11-02
AGT004212,Agent 04212,Digital Partner,South,9,4.14,271,75.39,Active,2016-09-09
AGT004213,Agent 04213,Digital Partner,South,6,5.0,377,81.79,Active,2019-04-07
AGT004214,Agent 04214,Broker,West,2,1.99,47,92.24,Active,2017-08-18
AGT004215,Agent 04215,Bank Partner,Central,5,4.57,372,97.5,Active,2022-12-27
AGT004216,Agent 04216,Bank Partner,West,5,7.68,300,91.65,Active,2022-08-27
AGT004217,Agent 04217,Broker,East,7,5.04,317,95.82,Active,2015-10-13
AGT004218,Agent 04218,Digital Partner,South,10,9.93,179,83.0,Active,2023-02-22
AGT004219,Agent 04219,Bank Partner,South,10,8.11,429,79.88,Active,2024-10-16
