POLICY_ID,CUSTOMER_ID,POLICY_TYPE,SALES_CHANNEL,AGENT_ID,POLICY_START_DATE,POLICY_END_DATE,SUM_INSURED,ANNUAL_PREMIUM,PAYMENT_MODE,RISK_SCORE,RISK_BAND,POLICY_STATUS,DISCOUNT_PCT,COMMISSION_PCT
POL000142953,CUST00002757,Term Life,Online,AGT001109,2022-03-12,2023-03-12,13932262,15873,Monthly,453,Low,Active,3.74,0.35
POL000142954,CUST00084476,Motor,Broker,AGT000456,2019-11-08,2020-11-07,405799,10871,Annual,322,Low,Lapsed,16.23,1.09
POL000142955,CUST00053392,Travel,Agent,AGT003308,2026-03-18,2027-03-18,249867,3467,Monthly,433,Low,Active,18.08,0.96
POL000142956,CUST00066209,Motor,Bancassurance,AGT000746,2025-03-10,2026-03-10,1129979,23317,Annual,339,Low,Active,16.86,4.41
POL000142957,CUST00076881,Personal Accident,Agent,AGT004162,2022-11-29,2023-11-29,1035123,7425,Annual,459,Low,Active,5.32,1.65
POL000142958,CUST00001080,Motor,Direct,AGT002016,2021-05-18,2022-05-18,465143,18770,Monthly,336,Low,Active,18.8,3.44
POL000142959,CUST00011558,Personal Accident,Agent,AGT004926,2025-10-28,2026-10-28,1675137,3898,Monthly,367,Low,Lapsed,2.95,0.96
POL000142960,CUST00001308,Motor,Corporate Partner,AGT004145,2019-09-29,2020-09-28,607922,14484,Annual,366,Low,Active,4.5,1.19
POL000142961,CUST00036966,Health,Broker,AGT004972,2025-09-19,2026-09-19,559703,11834,Monthly,452,Low,Active,17.92,4.33
POL000142962,CUST00099989,Personal Accident,Online,AGT003294,2019-06-13,2020-06-12,1214960,5005,Annual,396,Low,Active,8.85,3.54
POL000142963,CUST00005764,Health,Online,AGT000962,2019-05-09,2020-05-08,434069,10401,Annual,538,Medium,Expired,3.13,1.81
POL000142964,CUST00030546,Personal Accident,Agent,AGT003684,2024-06-10,2025-06-10,844003,4426,Annual,395,Low,Active,4.72,3.72
POL000142965,CUST00020344,Health,Bancassurance,AGT003403,2024-01-16,2025-01-15,202957,18416,Annual,305,Low,Active,18.28,0.58
POL000142966,CUST00006981,Motor,Direct,AGT000355,2024-08-11,2025-08-11,655399,8895,Annual,445,Low,Active,16.5,0.9
POL000142967,CUST00084356,Health,Broker,AGT003861,2019-02-17,2020-02-17,1000257,32295,Monthly,366,Low,Active,9.17,1.26
POL000142968,CUST00091605,Health,Bancassurance,AGT004275,2021-07-08,2022-07-08,530251,34834,Annual,532,Medium,Active,19.25,0.65
POL000142969,CUST00019899,Health,Bancassurance,AGT004314,2019-01-16,2020-01-16,1477818,10835,Quarterly,387,Low,Active,15.99,2.06
POL000142970,CUST00034437,Personal Accident,Corporate Partner,AGT003465,2026-01-09,2027-01-09,1202720,4091,Annual,487,Medium,Active,3.37,1.6
POL000142971,CUST00030585,Motor,Direct,AGT002027,2021-06-10,2022-06-10,243213,18646,Half-Yearly,358,Low,Active,5.49,4.14
POL000142972,CUST00065408,Motor,Bancassurance,AGT003931,2025-04-17,2026-04-17,563715,11116,Annual,336,Low,Active,10.55,1.57
POL000142973,CUST00029258,Commercial,Broker,AGT001224,2024-06-07,2025-06-07,5131082,85742,Annual,483,Medium,Active,14.28,2.73
POL000142974,CUST00021175,Commercial,Direct,AGT001371,2020-04-22,2021-04-22,5625896,49942,Annual,526,Medium,Active,3.19,2.71
POL000142975,CUST00086047,Health,Broker,AGT004117,2022-07-09,2023-07-09,864318,12536,Annual,471,Low,Lapsed,3.55,0.45
POL000142976,CUST00020702,Term Life,Online,AGT003434,2026-02-24,2027-02-24,3167221,6861,Monthly,355,Low,Cancelled,17.87,1.67
POL000142977,CUST00036493,Home,Broker,AGT001746,2025-07-22,2026-07-22,3539747,16712,Annual,515,Medium,Active,9.85,4.04
POL000142978,CUST00033286,Commercial,Direct,AGT001998,2022-09-01,2023-09-01,6561818,76621,Annual,498,Medium,Expired,18.25,0.3
POL000142979,CUST00086246,Travel,Agent,AGT002294,2019-02-03,2029-01-31,210553,1508,Annual,472,Low,Active,11.88,4.91
POL000142980,CUST00039591,Term Life,Direct,AGT000962,2020-02-03,2021-02-02,2844742,21606,Annual,354,Low,Active,8.29,0.85
POL000142981,CUST00002939,Travel,Agent,AGT004124,2023-12-29,2024-12-28,219157,2662,Annual,475,Low,Active,10.87,2.84
POL000142982,CUST00048155,Whole Life,Online,AGT001660,2020-12-30,2021-12-30,3401602,24200,Annual,399,Low,Active,13.41,0.67
POL000142983,CUST00013939,Motor,Agent,AGT003780,2022-09-25,2023-09-25,324080,9855,Annual,434,Low,Cancelled,2.57,4.98
POL000142984,CUST00087457,Term Life,Online,AGT003169,2026-06-29,2027-06-29,1677698,12531,Annual,304,Low,Active,4.92,2.94
POL000142985,CUST00086171,Commercial,Corporate Partner,AGT003515,2019-12-06,2020-12-05,3539276,53395,Annual,316,Low,Active,16.15,4.27
POL000142986,CUST00061878,Term Life,Online,AGT004788,2019-06-29,2039-06-24,3600908,18138,Quarterly,414,Low,Active,15.16,1.47
POL000142987,CUST00063249,Term Life,Broker,AGT001177,2022-02-15,2023-02-15,4223654,19689,Annual,320,Low,Active,18.74,0.18
POL000142988,CUST00094858,Health,Corporate Partner,AGT001910,2025-08-17,2026-08-17,875890,45754,Monthly,448,Low,Active,11.1,4.8
POL000142989,CUST00072435,Motor,Broker,AGT004471,2026-06-03,2046-05-29,291705,25388,Annual,331,Low,Expired,4.21,2.94
POL000142990,CUST00099281,Travel,Agent,AGT002361,2023-12-13,2024-12-12,245082,4032,Monthly,426,Low,Active,19.23,2.23
POL000142991,CUST00075420,Travel,Online,AGT004196,2024-02-24,2025-02-23,100000,2560,Half-Yearly,411,Low,Expired,0.82,4.9
POL000142992,CUST00053936,Health,Corporate Partner,AGT001338,2022-01-13,2023-01-13,886359,39490,Annual,411,Low,Active,4.29,2.45
POL000142993,CUST00058907,Whole Life,Online,AGT000711,2020-11-24,2021-11-24,894487,33569,Annual,414,Low,Active,15.93,4.05
POL000142994,CUST00031348,Motor,Bancassurance,AGT004047,2025-09-16,2026-09-16,344351,14057,Monthly,507,Medium,Active,5.31,3.11
POL000142995,CUST00057096,Term Life,Corporate Partner,AGT001532,2023-04-14,2024-04-13,3954733,13648,Monthly,424,Low,Active,9.6,3.38
POL000142996,CUST00043523,Whole Life,Bancassurance,AGT002240,2025-12-27,2045-12-22,3323564,18070,Annual,529,Medium,Active,6.02,2.66
POL000142997,CUST00034837,Motor,Broker,AGT002646,2020-01-01,2020-12-31,1035569,20976,Annual,334,Low,Expired,14.25,1.14
POL000142998,CUST00084723,Term Life,Online,AGT003947,2021-07-28,2022-07-28,4842520,11356,Half-Yearly,519,Medium,Expired,14.94,0.7
POL000142999,CUST00036906,Health,Broker,AGT002248,2023-08-30,2024-08-29,925718,8530,Annual,503,Medium,Active,19.47,0.88
POL000143000,CUST00092183,Personal Accident,Agent,AGT001752,2022-09-06,2042-09-01,1456465,7008,Monthly,364,Low,Cancelled,19.01,3.31
POL000143001,CUST00059996,Personal Accident,Corporate Partner,AGT003470,2019-12-25,2024-12-23,1108524,6035,Monthly,554,Medium,Active,12.51,3.06
POL000143002,CUST00086717,Home,Agent,AGT000941,2025-08-22,2030-08-21,1219200,7622,Quarterly,342,Low,Expired,1.71,0.0
POL000143003,CUST00092256,Motor,Corporate Partner,AGT001739,2021-03-04,2026-03-03,319129,15821,Annual,436,Low,Lapsed,0.46,2.55
POL000143004,CUST00020580,Term Life,Agent,AGT003423,2022-06-13,2023-06-13,4917304,10548,Quarterly,429,Low,Active,13.04,4.58
POL000143005,CUST00095311,Home,Broker,AGT001169,2019-10-18,2020-10-17,3472145,11266,Monthly,410,Low,Active,17.31,2.22
POL000143006,CUST00090520,Health,Agent,AGT000268,2023-07-04,2024-07-03,307251,28638,Annual,405,Low,Active,6.84,2.38
POL000143007,CUST00027898,Motor,Bancassurance,AGT003430,2021-05-14,2026-05-13,527138,9861,Annual,445,Low,Active,15.6,3.44
POL000143008,CUST00010800,Personal Accident,Agent,AGT003120,2022-09-15,2023-09-15,449078,1920,Annual,390,Low,Active,8.93,1.36
POL000143009,CUST00091161,Health,Direct,AGT003029,2024-11-22,2044-11-17,792404,13371,Annual,309,Low,Expired,0.68,2.54
POL000143010,CUST00015117,Motor,Bancassurance,AGT001572,2020-06-11,2021-06-11,1476996,26251,Annual,356,Low,Expired,2.71,2.92
POL000143011,CUST00064001,Health,Broker,AGT004093,2025-10-03,2026-10-03,484713,13203,Annual,448,Low,Expired,3.63,1.62
POL000143012,CUST00031788,Commercial,Corporate Partner,AGT002289,2020-09-29,2021-09-29,8619912,75132,Quarterly,471,Low,Active,12.65,2.35
POL000143013,CUST00037385,Motor,Direct,AGT002558,2025-05-08,2026-05-08,297849,8139,Annual,382,Low,Active,6.12,1.56
POL000143014,CUST00006241,Motor,Broker,AGT003351,2022-07-09,2023-07-09,327727,15619,Annual,452,Low,Lapsed,3.52,0.1
POL000143015,CUST00002767,Home,Bancassurance,AGT004416,2024-02-22,2034-02-19,2536093,10940,Annual,433,Low,Cancelled,0.35,0.38
POL000143016,CUST00009319,Commercial,Direct,AGT004477,2019-08-05,2020-08-04,6273988,65682,Annual,400,Low,Cancelled,14.02,1.0
POL000143017,CUST00001610,Motor,Online,AGT001537,2025-05-24,2026-05-24,916224,10135,Monthly,376,Low,Active,5.99,3.83
POL000143018,CUST00060460,Health,Bancassurance,AGT001807,2021-10-21,2026-10-20,518066,23896,Monthly,392,Low,Active,3.22,2.11
POL000143019,CUST00029822,Health,Broker,AGT001008,2019-12-05,2024-12-03,1346292,24831,Monthly,357,Low,Expired,10.14,2.36
POL000143020,CUST00002252,Term Life,Broker,AGT004521,2025-01-30,2026-01-30,4619564,18933,Monthly,250,Low,Lapsed,3.36,1.95
POL000143021,CUST00009872,Motor,Online,AGT004897,2026-08-10,2027-08-10,1715247,15871,Annual,399,Low,Lapsed,16.31,4.72
POL000143022,CUST00012924,Health,Online,AGT003136,2025-03-10,2026-03-10,638250,15680,Monthly,384,Low,Lapsed,4.42,0.36
POL000143023,CUST00003592,Motor,Broker,AGT002490,2023-10-03,2033-09-30,374857,13424,Quarterly,465,Low,Lapsed,11.53,1.95
POL000143024,CUST00064619,Whole Life,Broker,AGT002608,2020-08-26,2030-08-24,1949926,92655,Half-Yearly,421,Low,Active,4.72,0.71
POL000143025,CUST00043373,Motor,Broker,AGT004477,2025-08-31,2026-08-31,378871,17913,Monthly,405,Low,Active,11.9,0.76
POL000143026,CUST00068813,Whole Life,Agent,AGT003264,2022-09-25,2023-09-25,963418,57982,Annual,441,Low,Active,7.67,4.88
POL000143027,CUST00096786,Motor,Corporate Partner,AGT001475,2021-03-07,2022-03-07,519096,18848,Monthly,339,Low,Active,15.62,3.54
POL000143028,CUST00077690,Motor,Agent,AGT004966,2020-03-09,2021-03-09,702487,12524,Annual,487,Medium,Active,16.54,1.78
POL000143029,CUST00038484,Whole Life,Direct,AGT004139,2023-04-06,2024-04-05,889216,14197,Annual,484,Medium,Active,11.04,0.22
POL000143030,CUST00051894,Term Life,Online,AGT002475,2020-11-18,2021-11-18,2606710,11513,Annual,368,Low,Active,14.89,1.33
POL000143031,CUST00033277,Health,Bancassurance,AGT000548,2020-11-13,2025-11-12,856629,10651,Annual,430,Low,Active,13.28,1.48
POL000143032,CUST00014279,Personal Accident,Corporate Partner,AGT001841,2022-05-15,2023-05-15,1538166,7632,Monthly,405,Low,Active,8.29,0.58
POL000143033,CUST00070505,Health,Agent,AGT004785,2019-04-25,2020-04-24,661751,14263,Quarterly,469,Low,Lapsed,1.54,1.87
POL000143034,CUST00036155,Travel,Direct,AGT003361,2020-04-08,2021-04-08,134545,4558,Annual,283,Low,Active,0.65,3.45
POL000143035,CUST00083947,Term Life,Corporate Partner,AGT003441,2021-08-01,2022-08-01,3084923,10861,Annual,541,Medium,Expired,14.14,1.72
POL000143036,CUST00059595,Health,Direct,AGT000406,2019-03-21,2039-03-16,318537,15655,Annual,390,Low,Active,12.81,0.21
POL000143037,CUST00099468,Commercial,Broker,AGT003719,2026-05-15,2027-05-15,2962490,57034,Annual,423,Low,Active,5.41,0.62
POL000143038,CUST00045721,Travel,Online,AGT002528,2024-07-20,2025-07-20,425766,2038,Monthly,386,Low,Active,3.01,0.61
POL000143039,CUST00033284,Travel,Online,AGT003238,2025-10-10,2026-10-10,154259,4562,Annual,383,Low,Active,7.11,0.13
POL000143040,CUST00083279,Term Life,Online,AGT000923,2024-07-12,2025-07-12,1628401,14975,Annual,337,Low,Active,7.27,1.21
POL000143041,CUST00098078,Health,Agent,AGT003819,2023-12-23,2033-12-20,514517,13537,Quarterly,465,Low,Active,13.07,0.84
POL000143042,CUST00013471,Commercial,Broker,AGT003315,2026-06-10,2027-06-10,9112817,33870,Annual,377,Low,Active,8.65,0.94
POL000143043,CUST00083596,Motor,Direct,AGT004492,2019-05-29,2020-05-28,217777,27772,Annual,386,Low,Cancelled,2.39,4.44
POL000143044,CUST00044448,Whole Life,Bancassurance,AGT000652,2019-07-22,2020-07-21,2618858,34190,Annual,489,Medium,Active,13.18,1.27
POL000143045,CUST00081117,Health,Direct,AGT001294,2020-02-02,2021-02-01,925480,16786,Annual,372,Low,Active,3.87,3.07
POL000143046,CUST00022016,Commercial,Online,AGT004544,2020-11-24,2021-11-24,3848787,67677,Annual,340,Low,Lapsed,6.39,4.97
POL000143047,CUST00086528,Term Life,Direct,AGT001278,2024-08-30,2025-08-30,4380835,14574,Half-Yearly,473,Low,Active,9.93,0.49
POL000143048,CUST00042601,Motor,Online,AGT004549,2020-03-20,2021-03-20,392336,18402,Monthly,425,Low,Active,4.97,4.58
POL000143049,CUST00045016,Home,Direct,AGT000391,2020-12-11,2021-12-11,860960,10235,Annual,342,Low,Active,9.13,4.65
POL000143050,CUST00037781,Term Life,Corporate Partner,AGT001707,2025-05-16,2026-05-16,10309986,9501,Monthly,361,Low,Expired,15.53,4.44
POL000143051,CUST00048429,Motor,Direct,AGT001546,2020-05-14,2021-05-14,676356,17224,Monthly,351,Low,Active,7.25,4.6
POL000143052,CUST00029707,Health,Corporate Partner,AGT003588,2021-09-07,2022-09-07,652231,15987,Annual,464,Low,Active,0.98,3.31
POL000143053,CUST00011170,Personal Accident,Agent,AGT000201,2019-01-24,2020-01-24,2237237,6219,Annual,442,Low,Active,16.33,4.36
POL000143054,CUST00094883,Whole Life,Agent,AGT001333,2019-07-22,2039-07-17,3191885,32030,Monthly,444,Low,Active,10.19,1.59
POL000143055,CUST00092736,Motor,Agent,AGT004566,2024-08-23,2025-08-23,705364,11933,Monthly,414,Low,Active,11.36,2.92
POL000143056,CUST00041309,Personal Accident,Online,AGT003308,2025-06-11,2026-06-11,1371303,4196,Monthly,477,Low,Lapsed,16.45,2.2
POL000143057,CUST00043319,Health,Broker,AGT002626,2019-01-19,2020-01-19,878974,28808,Quarterly,400,Low,Lapsed,16.15,3.93
POL000143058,CUST00052833,Motor,Bancassurance,AGT002778,2019-11-18,2020-11-17,905804,9030,Annual,335,Low,Active,1.09,3.63
POL000143059,CUST00037854,Motor,Agent,AGT002690,2020-09-17,2021-09-17,529538,34535,Monthly,420,Low,Active,2.77,0.05
POL000143060,CUST00070948,Term Life,Broker,AGT002384,2025-01-15,2026-01-15,4472731,12218,Annual,447,Low,Lapsed,6.11,3.05
POL000143061,CUST00071409,Home,Corporate Partner,AGT001065,2024-04-16,2044-04-11,2943514,5802,Half-Yearly,421,Low,Lapsed,2.0,3.58
POL000143062,CUST00091094,Motor,Online,AGT000448,2021-06-06,2041-06-01,571026,10590,Quarterly,408,Low,Active,7.28,2.67
POL000143063,CUST00071301,Travel,Broker,AGT001954,2020-09-05,2021-09-05,195229,3489,Monthly,337,Low,Expired,12.5,4.86
POL000143064,CUST00080508,Health,Broker,AGT000671,2019-10-11,2024-10-09,666871,16807,Quarterly,411,Low,Expired,6.33,2.7
POL000143065,CUST00090342,Term Life,Bancassurance,AGT003512,2021-05-27,2022-05-27,5472959,33399,Annual,432,Low,Active,4.17,0.46
POL000143066,CUST00000886,Motor,Agent,AGT002433,2024-11-17,2029-11-16,443431,13998,Annual,563,Medium,Active,2.54,0.99
POL000143067,CUST00047709,Motor,Bancassurance,AGT002522,2020-03-26,2021-03-26,1401378,20664,Monthly,281,Low,Active,6.48,4.25
POL000143068,CUST00071951,Health,Corporate Partner,AGT004513,2026-04-03,2027-04-03,529022,12419,Annual,394,Low,Active,4.58,0.57
POL000143069,CUST00029187,Term Life,Agent,AGT002429,2024-01-17,2025-01-16,5701233,28296,Annual,376,Low,Active,6.15,4.05
POL000143070,CUST00079383,Commercial,Direct,AGT002367,2019-03-06,2020-03-05,3786803,26832,Monthly,397,Low,Expired,13.94,1.43
POL000143071,CUST00000565,Health,Online,AGT000945,2025-12-21,2030-12-20,515718,22487,Monthly,283,Low,Active,16.96,1.66
POL000143072,CUST00079239,Term Life,Online,AGT003699,2022-09-25,2023-09-25,4677524,18686,Annual,468,Low,Active,11.68,0.79
POL000143073,CUST00052204,Motor,Online,AGT002197,2025-01-29,2030-01-28,524776,16431,Monthly,464,Low,Active,9.82,4.29
POL000143074,CUST00044285,Commercial,Direct,AGT004353,2025-12-16,2026-12-16,4421802,39742,Quarterly,481,Medium,Expired,19.29,2.99
POL000143075,CUST00089255,Health,Direct,AGT003535,2021-11-10,2026-11-09,530399,10641,Annual,448,Low,Active,4.19,3.54
POL000143076,CUST00006318,Motor,Direct,AGT000806,2020-04-06,2021-04-06,558566,9840,Annual,400,Low,Active,10.46,0.41
POL000143077,CUST00052040,Personal Accident,Bancassurance,AGT003658,2026-06-12,2027-06-12,518737,3241,Monthly,436,Low,Active,2.93,3.58
POL000143078,CUST00035069,Motor,Direct,AGT003782,2020-12-24,2040-12-19,680244,18973,Annual,379,Low,Active,15.65,3.14
POL000143079,CUST00014619,Motor,Bancassurance,AGT000578,2020-05-16,2025-05-15,449112,14677,Quarterly,328,Low,Expired,4.4,4.66
POL000143080,CUST00031891,Health,Bancassurance,AGT002676,2019-02-13,2020-02-13,1338756,21371,Annual,440,Low,Active,14.02,3.25
POL000143081,CUST00099321,Commercial,Online,AGT001996,2022-07-08,2023-07-08,6006091,46814,Annual,430,Low,Cancelled,6.24,4.28
POL000143082,CUST00092791,Home,Online,AGT004674,2022-03-09,2032-03-06,6504725,12552,Annual,349,Low,Active,3.36,2.1
POL000143083,CUST00023610,Term Life,Broker,AGT001984,2024-02-29,2034-02-26,15978151,23938,Annual,455,Low,Active,14.52,3.38
POL000143084,CUST00019357,Home,Online,AGT004152,2019-10-18,2024-10-16,4200275,10478,Annual,330,Low,Active,17.62,3.91
POL000143085,CUST00040477,Whole Life,Bancassurance,AGT000481,2022-04-02,2023-04-02,837574,37297,Annual,397,Low,Cancelled,16.46,1.58
POL000143086,CUST00027005,Whole Life,Corporate Partner,AGT000929,2025-08-10,2026-08-10,5446008,36237,Annual,550,Medium,Active,15.38,4.6
POL000143087,CUST00085397,Health,Bancassurance,AGT004602,2020-11-17,2021-11-17,1358165,17217,Monthly,475,Low,Active,13.97,0.19
POL000143088,CUST00020543,Term Life,Broker,AGT001694,2022-02-04,2023-02-04,3619493,24355,Annual,356,Low,Active,11.98,1.22
POL000143089,CUST00092396,Term Life,Corporate Partner,AGT000792,2020-07-26,2021-07-26,2862623,15437,Quarterly,440,Low,Active,10.78,0.25
POL000143090,CUST00096461,Home,Corporate Partner,AGT004369,2026-05-16,2027-05-16,4096707,14239,Monthly,390,Low,Active,16.15,2.13
POL000143091,CUST00041029,Health,Broker,AGT002273,2022-09-01,2023-09-01,1099819,22052,Monthly,481,Medium,Active,10.37,1.7
POL000143092,CUST00081263,Motor,Online,AGT002931,2024-06-04,2025-06-04,625624,21203,Monthly,464,Low,Active,14.24,0.3
POL000143093,CUST00096280,Home,Direct,AGT003907,2020-07-15,2021-07-15,4672950,22910,Monthly,333,Low,Active,11.6,2.19
POL000143094,CUST00080570,Motor,Direct,AGT000853,2021-05-27,2022-05-27,864800,29538,Quarterly,408,Low,Expired,10.83,0.91
POL000143095,CUST00007959,Whole Life,Corporate Partner,AGT001043,2019-11-22,2020-11-21,1607199,35369,Half-Yearly,412,Low,Active,4.01,4.08
POL000143096,CUST00085061,Health,Direct,AGT004711,2022-03-19,2032-03-16,667327,23485,Monthly,370,Low,Active,10.09,2.6
POL000143097,CUST00099461,Health,Agent,AGT003009,2021-12-21,2026-12-20,1548033,18003,Half-Yearly,506,Medium,Expired,4.58,4.34
POL000143098,CUST00062089,Health,Bancassurance,AGT003495,2022-07-30,2023-07-30,473264,12095,Monthly,449,Low,Active,4.18,3.79
POL000143099,CUST00018031,Home,Online,AGT002909,2024-03-01,2025-03-01,3066428,6072,Monthly,439,Low,Active,13.31,1.25
POL000143100,CUST00045915,Term Life,Online,AGT002871,2022-08-05,2023-08-05,7877592,15732,Annual,291,Low,Active,13.09,3.92
POL000143101,CUST00052188,Motor,Bancassurance,AGT002272,2023-02-24,2024-02-24,920930,14700,Half-Yearly,504,Medium,Active,2.12,1.41
POL000143102,CUST00061546,Term Life,Corporate Partner,AGT002684,2021-07-20,2022-07-20,3835546,17155,Annual,346,Low,Lapsed,10.91,4.2
POL000143103,CUST00062263,Health,Online,AGT002310,2019-12-01,2020-11-30,1160231,17728,Annual,482,Medium,Active,16.55,1.16
POL000143104,CUST00073809,Term Life,Agent,AGT003649,2022-07-30,2042-07-25,4060221,13418,Quarterly,414,Low,Active,11.78,0.49
POL000143105,CUST00051190,Home,Bancassurance,AGT001128,2024-02-13,2025-02-12,3875442,9091,Annual,508,Medium,Cancelled,15.83,2.11
POL000143106,CUST00059000,Commercial,Direct,AGT004099,2024-05-24,2025-05-24,9166605,41164,Annual,335,Low,Active,7.99,3.26
POL000143107,CUST00037309,Commercial,Corporate Partner,AGT002559,2024-01-23,2025-01-22,2946100,56515,Quarterly,444,Low,Expired,8.2,3.46
POL000143108,CUST00036999,Travel,Corporate Partner,AGT000720,2023-10-23,2033-10-20,182042,1679,Monthly,459,Low,Expired,16.48,0.19
POL000143109,CUST00021168,Term Life,Bancassurance,AGT000673,2020-07-24,2030-07-22,6018206,8727,Half-Yearly,400,Low,Active,4.96,2.32
POL000143110,CUST00054843,Personal Accident,Corporate Partner,AGT001475,2026-05-31,2031-05-30,1195378,3629,Monthly,386,Low,Active,13.31,1.08
POL000143111,CUST00061920,Commercial,Broker,AGT001419,2022-08-13,2027-08-12,12371574,45731,Monthly,423,Low,Expired,19.81,2.3
POL000143112,CUST00000993,Whole Life,Agent,AGT004318,2020-04-23,2021-04-23,2749186,42438,Annual,356,Low,Lapsed,6.06,2.58
POL000143113,CUST00058064,Motor,Direct,AGT000595,2021-01-18,2022-01-18,964157,15064,Quarterly,519,Medium,Active,13.96,1.79
POL000143114,CUST00059267,Health,Bancassurance,AGT003117,2023-04-04,2028-04-02,597684,40814,Monthly,427,Low,Active,2.09,0.0
POL000143115,CUST00001429,Commercial,Online,AGT001699,2025-11-14,2026-11-14,11381745,36393,Annual,412,Low,Active,10.36,3.25
POL000143116,CUST00019895,Motor,Online,AGT000513,2024-11-13,2025-11-13,603089,12982,Annual,442,Low,Active,11.35,2.04
POL000143117,CUST00086910,Health,Broker,AGT002371,2025-05-28,2026-05-28,277074,17036,Annual,329,Low,Active,19.78,0.27
POL000143118,CUST00054234,Home,Direct,AGT004986,2025-08-23,2026-08-23,3881497,10042,Monthly,359,Low,Lapsed,10.56,4.78
POL000143119,CUST00017992,Term Life,Direct,AGT002120,2024-02-10,2025-02-09,7133611,14701,Quarterly,384,Low,Active,7.46,3.15
POL000143120,CUST00043251,Personal Accident,Bancassurance,AGT002579,2020-12-03,2025-12-02,621392,4884,Annual,443,Low,Active,16.75,0.85
