CLAIM_ID,POLICY_ID,CUSTOMER_ID,CLAIM_TYPE,INCIDENT_DATE,REPORTED_DATE,CLAIM_AMOUNT,CLAIM_STATUS,SETTLEMENT_AMOUNT,PROCESSING_DAYS,FRAUD_FLAG,FRAUD_SCORE,SOURCE,CLAIM_SEVERITY
CLM000068558,POL000018849,CUST00011922,Travel Disruption,2024-04-24,2024-05-07,105618,Approved,91523,14,No,0.1456,Police,Low
CLM000068559,POL000086473,CUST00067797,Death,2022-11-09,2022-11-12,600588,Under Investigation,0,7,Suspected,0.9161,Garage,Low
CLM000068560,POL000045303,CUST00021354,Vehicle Damage,2024-11-11,2024-11-15,36032,Approved,34118,31,No,0.5836,Police,Low
CLM000068561,POL000114728,CUST00032071,Travel Disruption,2022-01-29,2022-02-09,675645,Pending,0,13,No,0.8981,Police,Low
CLM000068562,POL000060881,CUST00007117,Accident,2022-05-24,2022-05-26,334252,Approved,286698,13,No,0.8681,Customer,Low
CLM000068563,POL000090139,CUST00043683,Property Damage,2023-11-14,2023-11-17,229695,Approved,192983,24,No,0.1187,Third Party,Low
CLM000068564,POL000076429,CUST00098556,Accident,2022-02-26,2022-03-11,33881,Pending,0,56,No,0.5366,Customer,Low
CLM000068565,POL000085429,CUST00077745,Travel Disruption,2024-05-02,2024-05-13,51122,Rejected,0,18,No,0.6266,Police,Low
CLM000068566,POL000042061,CUST00019265,Hospitalization,2025-07-22,2025-07-27,111396,Approved,91000,10,No,0.8687,Police,Medium
CLM000068567,POL000117995,CUST00059940,Death,2024-04-16,2024-04-27,207968,Approved,202767,6,No,0.5333,Police,Low
CLM000068568,POL000059442,CUST00088828,Theft,2026-02-10,2026-02-26,223571,Approved,202003,21,No,0.8984,Hospital,High
CLM000068569,POL000019923,CUST00093184,Liability,2024-03-15,2024-03-19,36042,Approved,29379,19,No,0.0926,Customer,Low
CLM000068570,POL000099943,CUST00084615,Property Damage,2023-07-20,2023-07-29,34935,Approved,29911,18,No,0.8022,Hospital,Medium
CLM000068571,POL000116656,CUST00014439,Theft,2023-01-01,2023-01-02,137937,Approved,130239,6,No,0.1892,Surveyor,Medium
CLM000068572,POL000088980,CUST00003404,Theft,2026-05-20,2026-05-22,233654,Approved,192278,9,No,0.7684,Police,Low
CLM000068573,POL000118272,CUST00024253,Accident,2026-07-11,2026-07-16,1081653,Approved,957921,9,No,0.7225,Hospital,Low
CLM000068574,POL000009530,CUST00066648,Property Damage,2022-06-16,2022-06-22,75681,Approved,74680,18,No,0.5925,Police,Low
CLM000068575,POL000146100,CUST00083604,Accident,2026-01-24,2026-01-31,28541,Approved,23346,42,No,0.0066,Hospital,High
CLM000068576,POL000071539,CUST00048295,Vehicle Damage,2025-03-03,2025-03-16,351566,Approved,311663,20,No,0.2682,Police,High
CLM000068577,POL000009206,CUST00050868,Hospitalization,2025-08-29,2025-09-01,45407,Partially Approved,22771,7,No,0.2522,Garage,Low
CLM000068578,POL000067224,CUST00090072,Property Damage,2022-07-14,2022-07-27,1785671,Approved,1545836,10,No,0.5968,Surveyor,Low
CLM000068579,POL000093064,CUST00011872,Accident,2026-04-11,2026-04-15,59883,Approved,55512,19,No,0.4127,Hospital,Medium
CLM000068580,POL000145584,CUST00056758,Theft,2024-08-17,2024-08-17,6678,Partially Approved,3580,34,No,0.0967,Hospital,Low
CLM000068581,POL000025708,CUST00071205,Travel Disruption,2026-03-20,2026-03-21,21042,Approved,17404,19,No,0.2607,Garage,Low
CLM000068582,POL000081436,CUST00097681,Accident,2024-03-01,2024-03-08,35737,Approved,34558,8,No,0.9581,Third Party,Medium
CLM000068583,POL000132200,CUST00029647,Theft,2022-12-20,2023-01-01,32898,Partially Approved,17770,39,No,0.7066,Hospital,Medium
CLM000068584,POL000017255,CUST00050261,Travel Disruption,2023-10-11,2023-10-17,416943,Approved,360341,6,No,0.3697,Garage,Medium
CLM000068585,POL000038619,CUST00087329,Death,2026-08-20,2026-08-24,89360,Approved,76802,15,No,0.4672,Surveyor,Medium
CLM000068586,POL000034468,CUST00062363,Travel Disruption,2025-07-11,2025-07-15,42677,Approved,40264,8,No,0.4652,Surveyor,Medium
CLM000068587,POL000025259,CUST00035452,Property Damage,2022-02-13,2022-02-18,641170,Approved,518008,40,No,0.9778,Garage,Medium
CLM000068588,POL000069590,CUST00039696,Travel Disruption,2023-11-11,2023-11-14,7478,Approved,6845,6,No,0.6041,Third Party,Low
CLM000068589,POL000102836,CUST00014563,Hospitalization,2023-01-21,2023-01-26,96828,Partially Approved,67602,15,No,0.7901,Customer,Low
CLM000068590,POL000118906,CUST00099373,Death,2022-08-21,2022-08-26,30831,Approved,28531,39,No,0.1251,Customer,Low
CLM000068591,POL000098167,CUST00083029,Liability,2024-06-02,2024-06-07,75254,Approved,68985,9,No,0.7696,Customer,Low
CLM000068592,POL000015909,CUST00043011,Accident,2022-10-22,2022-10-26,22948,Pending,0,11,No,0.4024,Hospital,Medium
CLM000068593,POL000123368,CUST00043024,Hospitalization,2022-11-01,2022-11-04,41545,Approved,37437,31,No,0.709,Surveyor,Low
CLM000068594,POL000075025,CUST00021666,Hospitalization,2022-08-22,2022-08-24,31852,Approved,31487,25,No,0.5037,Police,Low
CLM000068595,POL000066904,CUST00056737,Theft,2023-03-03,2023-03-14,10480,Approved,8776,2,No,0.3347,Hospital,Low
CLM000068596,POL000106935,CUST00091833,Vehicle Damage,2026-06-14,2026-06-19,26256,Partially Approved,18263,16,No,0.3726,Surveyor,Low
CLM000068597,POL000027278,CUST00053640,Property Damage,2024-06-17,2024-06-19,57161,Rejected,0,17,No,0.8374,Hospital,Low
CLM000068598,POL000011277,CUST00089213,Hospitalization,2024-03-01,2024-03-05,9751,Approved,9244,16,No,0.4552,Police,Medium
CLM000068599,POL000130586,CUST00061695,Hospitalization,2025-12-12,2025-12-14,150366,Approved,120870,23,No,0.6403,Surveyor,Low
CLM000068600,POL000022964,CUST00018514,Hospitalization,2024-02-23,2024-02-28,106833,Approved,99624,15,No,0.8686,Garage,Low
CLM000068601,POL000038994,CUST00042315,Theft,2025-01-16,2025-01-26,452335,Partially Approved,301475,19,No,0.3407,Police,Medium
CLM000068602,POL000146413,CUST00096966,Theft,2023-08-04,2023-08-08,892819,Partially Approved,409634,24,No,0.2209,Customer,Medium
CLM000068603,POL000021470,CUST00063803,Liability,2024-09-28,2024-09-29,477566,Approved,438279,62,No,0.5507,Hospital,Medium
CLM000068604,POL000061318,CUST00002073,Accident,2022-05-14,2022-05-17,307300,Approved,249882,28,No,0.5847,Third Party,Medium
CLM000068605,POL000117644,CUST00043925,Travel Disruption,2026-03-17,2026-03-21,737782,Approved,665956,7,No,0.1627,Customer,High
CLM000068606,POL000062816,CUST00047297,Accident,2026-02-04,2026-02-05,108315,Pending,0,15,No,0.6386,Surveyor,Medium
CLM000068607,POL000063238,CUST00031759,Accident,2024-01-12,2024-01-17,183360,Approved,159491,11,No,0.5995,Garage,Low
CLM000068608,POL000126429,CUST00088636,Travel Disruption,2023-03-16,2023-03-19,31724,Partially Approved,14618,26,No,0.3779,Customer,Low
CLM000068609,POL000059252,CUST00085765,Vehicle Damage,2024-03-27,2024-03-30,145996,Approved,119113,20,No,0.6832,Police,Medium
CLM000068610,POL000004063,CUST00070853,Property Damage,2022-10-10,2022-10-12,24253,Approved,21274,11,No,0.6299,Third Party,Medium
CLM000068611,POL000070486,CUST00052106,Travel Disruption,2024-06-30,2024-07-03,38046,Approved,30913,28,No,0.2512,Hospital,Low
CLM000068612,POL000047454,CUST00015789,Death,2025-10-26,2025-10-31,39308,Approved,34940,17,No,0.6041,Hospital,Medium
CLM000068613,POL000134848,CUST00078497,Theft,2025-01-06,2025-01-17,166430,Approved,156470,22,No,0.1591,Surveyor,Medium
CLM000068614,POL000136889,CUST00077548,Hospitalization,2022-07-01,2022-07-05,622228,Approved,544438,44,No,0.3065,Garage,Medium
CLM000068615,POL000088126,CUST00038816,Liability,2024-07-27,2024-08-02,199169,Pending,0,42,No,0.5957,Surveyor,Medium
CLM000068616,POL000076587,CUST00036366,Death,2025-06-13,2025-06-20,296828,Approved,285140,19,No,0.2777,Police,Low
CLM000068617,POL000051966,CUST00039992,Travel Disruption,2022-08-04,2022-08-17,787469,Approved,709946,17,No,0.7613,Hospital,High
CLM000068618,POL000017650,CUST00062430,Liability,2023-08-27,2023-08-30,22987,Approved,18976,18,No,0.7788,Surveyor,Low
CLM000068619,POL000143532,CUST00042809,Liability,2026-05-26,2026-06-01,3060814,Approved,2722328,18,No,0.8035,Police,Low
CLM000068620,POL000123329,CUST00014441,Hospitalization,2026-04-25,2026-05-02,13770,Under Investigation,0,4,No,0.2427,Third Party,Medium
CLM000068621,POL000116876,CUST00027637,Travel Disruption,2024-09-10,2024-09-11,33183,Approved,29600,15,No,0.1297,Garage,Medium
CLM000068622,POL000032442,CUST00051428,Vehicle Damage,2024-12-25,2024-12-26,414560,Approved,334326,14,No,0.1282,Customer,Medium
CLM000068623,POL000019460,CUST00034501,Property Damage,2024-07-08,2024-07-11,282044,Approved,251802,16,No,0.2423,Garage,Low
CLM000068624,POL000148379,CUST00083780,Vehicle Damage,2023-01-21,2023-01-27,150408,Approved,129856,16,No,0.8945,Hospital,Low
CLM000068625,POL000140679,CUST00022809,Vehicle Damage,2023-08-26,2023-09-05,45706,Rejected,0,19,No,0.7548,Garage,Low
CLM000068626,POL000036849,CUST00021432,Vehicle Damage,2025-12-14,2025-12-19,3481851,Approved,3098252,13,No,0.4601,Surveyor,Low
CLM000068627,POL000050398,CUST00063791,Death,2022-07-08,2022-07-09,344143,Pending,0,2,No,0.9853,Third Party,High
CLM000068628,POL000074240,CUST00076459,Travel Disruption,2022-06-02,2022-06-08,370346,Approved,328916,19,No,0.14,Hospital,Low
CLM000068629,POL000009552,CUST00016895,Property Damage,2026-04-30,2026-04-30,17412,Approved,15567,16,No,0.649,Hospital,Medium
CLM000068630,POL000093841,CUST00056464,Liability,2023-06-06,2023-06-17,7523,Approved,6208,39,No,0.7904,Police,Low
CLM000068631,POL000104365,CUST00079103,Theft,2022-05-03,2022-05-18,683739,Partially Approved,380813,8,No,0.8714,Garage,Medium
CLM000068632,POL000083391,CUST00066238,Theft,2025-10-01,2025-10-07,2938537,Approved,2790230,8,No,0.5437,Hospital,Medium
CLM000068633,POL000020012,CUST00048571,Liability,2022-06-25,2022-06-27,19777,Pending,0,20,No,0.1924,Hospital,Low
CLM000068634,POL000133026,CUST00002386,Travel Disruption,2022-12-27,2023-01-05,93853,Approved,85937,9,No,0.2864,Garage,Medium
CLM000068635,POL000028549,CUST00009166,Travel Disruption,2024-12-02,2024-12-04,22247,Partially Approved,14689,18,Suspected,0.6903,Third Party,Low
CLM000068636,POL000005584,CUST00005867,Theft,2023-10-05,2023-10-11,31047,Approved,28897,24,No,0.6952,Police,Medium
CLM000068637,POL000103959,CUST00019301,Accident,2024-03-18,2024-03-22,55409,Partially Approved,28651,18,No,0.3074,Hospital,Low
CLM000068638,POL000029400,CUST00055743,Hospitalization,2025-07-22,2025-07-26,92488,Under Investigation,0,25,No,0.0506,Police,High
CLM000068639,POL000049530,CUST00069811,Travel Disruption,2025-10-16,2025-10-19,23119,Under Investigation,0,35,No,0.3394,Hospital,Low
CLM000068640,POL000067181,CUST00093174,Hospitalization,2025-04-14,2025-04-17,24623,Under Investigation,0,52,No,0.3535,Third Party,Medium
CLM000068641,POL000138270,CUST00015035,Death,2023-05-16,2023-05-18,1151588,Approved,938064,14,No,0.9425,Police,Low
CLM000068642,POL000071569,CUST00022764,Theft,2022-02-19,2022-02-20,49319,Pending,0,22,No,0.8573,Hospital,Low
CLM000068643,POL000050584,CUST00047770,Theft,2024-03-08,2024-03-15,626001,Approved,592430,29,No,0.7086,Garage,Medium
CLM000068644,POL000069766,CUST00048576,Liability,2023-03-04,2023-03-06,31892,Approved,27658,6,No,0.0179,Surveyor,Medium
CLM000068645,POL000097774,CUST00056251,Property Damage,2023-07-01,2023-07-07,277494,Approved,256477,29,No,0.2346,Hospital,Medium
CLM000068646,POL000090665,CUST00041487,Travel Disruption,2026-08-06,2026-08-09,92999,Approved,90605,33,No,0.3658,Garage,Low
CLM000068647,POL000056909,CUST00041083,Liability,2026-01-01,2026-01-07,104826,Under Investigation,0,88,No,0.4327,Third Party,Low
CLM000068648,POL000092114,CUST00076582,Hospitalization,2023-11-22,2023-12-06,797314,Partially Approved,496274,25,No,0.0516,Customer,Low
CLM000068649,POL000118897,CUST00062178,Theft,2025-11-19,2025-11-20,5166,Under Investigation,0,6,No,0.6936,Customer,Medium
CLM000068650,POL000108528,CUST00024882,Property Damage,2025-03-14,2025-03-15,371344,Approved,304776,46,No,0.5072,Police,Medium
CLM000068651,POL000021990,CUST00018630,Theft,2023-01-06,2023-01-06,60080,Approved,50147,21,No,0.7609,Police,Medium
CLM000068652,POL000060707,CUST00002553,Property Damage,2024-04-07,2024-04-14,2209,Partially Approved,907,31,No,0.2646,Police,Low
CLM000068653,POL000013589,CUST00010589,Theft,2026-05-21,2026-05-26,108083,Approved,94233,10,No,0.2852,Garage,Medium
CLM000068654,POL000017664,CUST00097374,Property Damage,2023-02-14,2023-02-16,96612,Rejected,0,7,No,0.0794,Police,Low
CLM000068655,POL000127694,CUST00094330,Theft,2022-10-09,2022-10-18,63795,Partially Approved,30700,29,No,0.6305,Police,Low
CLM000068656,POL000059276,CUST00067311,Liability,2025-11-26,2025-12-02,61897,Rejected,0,27,No,0.9046,Third Party,Medium
CLM000068657,POL000128763,CUST00099448,Liability,2023-11-10,2023-11-14,54854,Approved,45044,13,No,0.2811,Surveyor,Medium
CLM000068658,POL000027549,CUST00041119,Accident,2024-11-22,2024-11-27,37028,Approved,34352,42,No,0.6277,Surveyor,Low
CLM000068659,POL000105272,CUST00050117,Theft,2024-09-06,2024-09-12,244205,Approved,227124,26,No,0.7274,Customer,Low
CLM000068660,POL000049207,CUST00017575,Theft,2024-09-11,2024-09-19,787299,Approved,765935,13,No,0.3757,Police,Low
CLM000068661,POL000130818,CUST00089401,Liability,2025-11-20,2025-11-21,41674,Partially Approved,28374,21,No,0.6279,Surveyor,Low
CLM000068662,POL000054413,CUST00074593,Accident,2023-02-22,2023-02-27,618871,Approved,545951,27,No,0.5167,Surveyor,Medium
CLM000068663,POL000060250,CUST00075777,Hospitalization,2024-03-06,2024-03-09,9463,Approved,9161,18,No,0.3595,Police,Medium
CLM000068664,POL000067559,CUST00000953,Vehicle Damage,2025-12-01,2025-12-12,2189845,Approved,1831561,14,No,0.7744,Customer,Low
CLM000068665,POL000037820,CUST00046215,Liability,2026-01-11,2026-01-13,42237,Pending,0,33,No,0.6614,Surveyor,Medium
CLM000068666,POL000140799,CUST00071378,Vehicle Damage,2022-03-27,2022-04-05,46035,Approved,44001,10,No,0.4179,Surveyor,Medium
CLM000068667,POL000091189,CUST00021656,Hospitalization,2022-02-27,2022-03-08,546562,Approved,439014,17,No,0.1981,Third Party,Low
CLM000068668,POL000082933,CUST00013344,Theft,2022-11-15,2022-11-16,205731,Approved,203042,18,No,0.42,Garage,High
CLM000068669,POL000088005,CUST00065628,Property Damage,2025-11-16,2025-11-18,4706,Approved,4202,15,No,0.2393,Customer,Low
CLM000068670,POL000079839,CUST00043989,Hospitalization,2026-07-31,2026-08-04,339169,Approved,323442,14,No,0.3412,Garage,Low
CLM000068671,POL000022060,CUST00011699,Property Damage,2025-11-10,2025-11-29,336963,Approved,300943,18,No,0.8838,Surveyor,Medium
CLM000068672,POL000075318,CUST00081738,Travel Disruption,2025-01-15,2025-01-19,2049718,Approved,1725745,9,No,0.0284,Customer,Medium
CLM000068673,POL000051283,CUST00020645,Vehicle Damage,2022-08-11,2022-08-16,55637,Approved,52513,34,No,0.2397,Garage,Low
CLM000068674,POL000014598,CUST00012615,Property Damage,2023-11-27,2023-11-28,273999,Pending,0,3,No,0.422,Surveyor,Low
CLM000068675,POL000008068,CUST00068524,Property Damage,2023-04-27,2023-05-01,87414,Partially Approved,31411,34,No,0.8152,Garage,Low
CLM000068676,POL000123080,CUST00044720,Hospitalization,2024-09-13,2024-09-25,712792,Approved,573156,21,No,0.6177,Police,Low
CLM000068677,POL000051704,CUST00025568,Theft,2024-06-05,2024-06-09,658018,Approved,636197,16,No,0.3243,Customer,Low
CLM000068678,POL000031231,CUST00014022,Death,2024-11-02,2024-11-04,66022,Approved,64264,23,No,0.3143,Customer,Low
CLM000068679,POL000043801,CUST00041925,Travel Disruption,2022-08-09,2022-08-20,17155,Rejected,0,34,Suspected,0.6715,Third Party,Medium
CLM000068680,POL000132903,CUST00073993,Property Damage,2022-09-02,2022-09-09,17060,Approved,15927,3,No,0.7332,Customer,Low
CLM000068681,POL000122473,CUST00060936,Liability,2023-04-13,2023-04-21,263029,Approved,258672,19,No,0.843,Hospital,Low
CLM000068682,POL000133592,CUST00012569,Property Damage,2022-10-22,2022-11-04,10628,Rejected,0,11,No,0.5537,Customer,Low
CLM000068683,POL000121056,CUST00004097,Property Damage,2024-02-27,2024-03-05,80128,Pending,0,32,No,0.4731,Customer,Low
CLM000068684,POL000061756,CUST00044425,Vehicle Damage,2024-04-08,2024-04-15,152292,Partially Approved,97053,18,No,0.195,Surveyor,Medium
CLM000068685,POL000010662,CUST00061560,Property Damage,2023-02-04,2023-02-04,41149,Approved,35833,10,No,0.796,Customer,Low
CLM000068686,POL000038173,CUST00032562,Death,2026-01-01,2026-01-03,42622,Approved,39256,51,No,0.6767,Hospital,Low
CLM000068687,POL000125546,CUST00005015,Vehicle Damage,2025-12-11,2025-12-14,419003,Approved,416180,11,No,0.3225,Garage,Medium
CLM000068688,POL000144320,CUST00075126,Hospitalization,2022-12-16,2022-12-22,43485,Approved,42475,7,No,0.5891,Garage,Low
CLM000068689,POL000131340,CUST00090654,Liability,2022-04-07,2022-04-08,146498,Approved,133075,6,No,0.394,Surveyor,Medium
CLM000068690,POL000040117,CUST00084236,Hospitalization,2024-05-19,2024-05-27,214207,Approved,196620,11,No,0.3109,Hospital,Low
CLM000068691,POL000109176,CUST00094898,Liability,2022-03-26,2022-03-28,33038,Approved,29204,17,No,0.6711,Police,Medium
CLM000068692,POL000074897,CUST00038121,Vehicle Damage,2025-04-05,2025-04-05,128357,Pending,0,22,No,0.438,Garage,Low
CLM000068693,POL000042692,CUST00064476,Property Damage,2023-07-25,2023-07-26,18879,Approved,16860,2,No,0.8685,Hospital,High
CLM000068694,POL000138296,CUST00051393,Vehicle Damage,2022-10-25,2022-10-29,84492,Approved,79156,39,No,0.1364,Hospital,Low
CLM000068695,POL000087663,CUST00049747,Property Damage,2023-04-24,2023-04-27,215293,Under Investigation,0,13,No,0.9887,Hospital,Low
CLM000068696,POL000085483,CUST00042249,Death,2025-05-19,2025-05-30,8502,Rejected,0,16,No,0.6637,Customer,Medium
CLM000068697,POL000104400,CUST00089139,Accident,2022-02-21,2022-02-25,91118,Approved,82060,21,No,0.3016,Surveyor,Low
CLM000068698,POL000015580,CUST00085736,Hospitalization,2026-07-29,2026-08-04,16809,Rejected,0,31,No,0.6042,Third Party,Low
CLM000068699,POL000058753,CUST00060813,Liability,2025-12-19,2025-12-26,33038,Partially Approved,24476,16,No,0.4635,Hospital,Low
CLM000068700,POL000017155,CUST00025902,Death,2022-01-06,2022-01-23,28355,Approved,25150,13,No,0.2164,Third Party,Medium
CLM000068701,POL000135057,CUST00047874,Theft,2024-06-22,2024-06-26,89738,Pending,0,11,No,0.46,Customer,Low
CLM000068702,POL000147658,CUST00000104,Theft,2023-05-11,2023-05-17,26537,Approved,21229,19,No,0.6669,Customer,Medium
CLM000068703,POL000094450,CUST00078772,Liability,2022-09-02,2022-09-19,93863,Approved,88340,50,No,0.1172,Surveyor,Low
CLM000068704,POL000060840,CUST00075368,Death,2026-07-26,2026-08-02,344247,Approved,337590,32,No,0.5799,Garage,Low
CLM000068705,POL000083143,CUST00098350,Property Damage,2024-07-19,2024-07-24,113265,Approved,95673,18,No,0.6309,Hospital,Low
CLM000068706,POL000147417,CUST00074435,Accident,2024-01-06,2024-01-12,8626,Pending,0,22,No,0.0562,Hospital,Low
CLM000068707,POL000030629,CUST00052908,Accident,2022-07-07,2022-07-09,113497,Approved,101412,26,No,0.8749,Third Party,Medium
CLM000068708,POL000016624,CUST00095369,Travel Disruption,2025-08-09,2025-08-10,808567,Partially Approved,481278,12,No,0.7226,Police,Low
CLM000068709,POL000004759,CUST00094345,Accident,2024-03-04,2024-03-11,36968,Approved,30620,13,No,0.1922,Customer,Low
CLM000068710,POL000066380,CUST00009405,Liability,2023-03-15,2023-03-23,64773,Rejected,0,19,No,0.1227,Police,Low
CLM000068711,POL000126532,CUST00091412,Hospitalization,2025-09-15,2025-09-17,891210,Approved,739531,9,No,0.74,Surveyor,Low
CLM000068712,POL000081770,CUST00025094,Hospitalization,2022-11-03,2022-11-06,56652,Approved,50401,36,No,0.8166,Customer,Medium
CLM000068713,POL000004234,CUST00077204,Hospitalization,2024-08-28,2024-09-01,78796,Rejected,0,14,No,0.3336,Customer,Medium
CLM000068714,POL000149360,CUST00033898,Liability,2026-03-06,2026-03-06,76546,Approved,63535,26,No,0.13,Customer,Medium
CLM000068715,POL000057972,CUST00023432,Death,2024-10-09,2024-10-13,189803,Pending,0,17,No,0.7098,Customer,Low
CLM000068716,POL000005972,CUST00001197,Theft,2026-05-23,2026-05-26,144841,Approved,133011,24,No,0.2825,Garage,Medium
CLM000068717,POL000020465,CUST00067091,Travel Disruption,2026-02-26,2026-03-01,227713,Rejected,0,42,No,0.3526,Hospital,Low
